idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
99	Då får du en dryg timmes lunchrast .	då får du en dryg timmes lunchrast	O C O O O O O	då får du en dryg timmes lunchrast	O C O O O O O
100	Därefter börjar eftermiddagens övningar , som oftast pågår till kl 1700 .	därefter börjar eftermiddagens övningar som oftast pågår till kl 1700	O C O O O O C O O O	därefter börjar eftermiddagens övningar som pågår oftast till kl 1700	O C O O O F O O O O
101	Sedan du skött om din utrustning och tvättat dig är det dags för middag .	sedan du skött om din utrustning och tvättat dig är det dags för middag	O O C O O O O C O C O O O O	sedan du om skött din utrustning och dig tvättat är det dags för middag	O O O F O O O O F C O O O O
102	Hinner du inte sköta om utrustningen före maten , skall du göra det efteråt .	hinner du inte sköta om utrustningen före maten skall du göra det efteråt	C O O C O O O O C O C O O	du hinner inte sköta om utrustningen före maten du det skall efteråt göra	O F O C O O O O O O F O F
103	Varje vecka ordnas en och ibland två kvällsövningar , då du skall lära dig uppträda i mörker .	varje vecka ordnas en och ibland två kvällsövningar då du skall lära dig uppträda i mörker	O O C O O O O O O O C C O C O O	varje vecka ordnas en och ibland två kvällsövningar då du skall lära dig uppträda i mörker	O O C O O O O O O O C C O C O O
104	Alla värnpliktiga har inte lika lång utbildningstid .	alla värnpliktiga har inte lika lång utbildningstid	O O C O O O O	alla värnpliktiga inte har lika lång utbildningstid	O O O F O O O
105	Eftersom olika soldater i ett modernt försvar har olika uppgifter , som tar olika lång tid att lära , måste utbildningstiden variera .	eftersom olika soldater i ett modernt försvar har olika uppgifter som tar olika lång tid att lära måste utbildningstiden variera	O O O O O O O C O O O C O O O O C C O C	eftersom olika soldater har i ett modernt försvar olika uppgifter tar som olika lång tid att lära utbildningstiden variera måste	O O O F O O O O O O F O O O O O C O F F
106	I vår arme räcker yrkesbefälet inte till att fylla mer än en liten del av alla befälsbefattningar .	i vår arme räcker yrkesbefälet inte till att fylla mer än en liten del av alla befälsbefattningar	O O O C O O O O C O O O O O O O O	i vår arme räcker yrkesbefälet inte till att fylla mer än en liten del av alla befälsbefattningar	O O O C O O O O C O O O O O O O O
107	90 procent av befälet i krig är värnpliktiga eller reservbefäl .	90 procent av befälet i krig är värnpliktiga eller reservbefäl	O O O O O O C O O O	90 procent av befälet i krig värnpliktiga är eller reservbefäl	O O O O O O O F O O
108	För att de skall klara sina uppgifter och kunna bära det ansvar de har för sina soldater måste de få tillräckligt lång utbildning .	för att de skall klara sina uppgifter och kunna bära det ansvar de har för sina soldater måste de få tillräckligt lång utbildning	O O O C C O O O C C O O O C O O O C O C O O O	för att de skall klara sina uppgifter kunna bära och det ansvar de har för sina soldater de måste tillräckligt lång utbildning få	O O O C C O O F F O O O O C O O O O F O O O F
109	De som tagits ut till underofficersutbildning kommer att få det största ansvaret och de svåraste uppgifterna av alla värnpliktiga .	de som tagits ut till underofficersutbildning kommer att få det största ansvaret och de svåraste uppgifterna av alla värnpliktiga	O C O C O O O O O O O O O O O C O O O	de kommer att få det största ansvaret och de svåraste uppgifterna av alla värnpliktiga som tagits ut till underofficersutbildning	O C O C O O O O O O O O O O O C O O O
110	De lär sig föra befäl över en pluton på omkring 40 man .	de lär sig föra befäl över en pluton på omkring 40 man	O C O C O O O O O O O O	de lär sig befäl föra över en pluton på omkring 40 man	O C O O F O O O O O O O
111	Deras grundutbildning tar 450 dagar .	deras grundutbildning tar 450 dagar	O O C O O	deras grundutbildning 450 dagar tar	O O O O F
112	Om de klarar sig bra kan de sedan anmäla sig till officersutbildning , som alltid är frivillig .	om de klarar sig bra kan de sedan anmäla sig till officersutbildning som alltid är frivillig	O O C O O C O O C O O O O O C O	om de klarar sig bra de sedan sig till officersutbildning är anmäla som alltid kan frivillig	O O C O O O O O O O F F O O F O
113	De som tagits ut till underbefälsutbildning utbildas till gruppchefer .	de som tagits ut till underbefälsutbildning utbildas till gruppchefer	O C O O O C O O O	de utbildas till gruppchefer som tagits ut till underbefälsutbildning	O C O O O C O O O
114	Deras utbildning tar 345 dagar .	deras utbildning tar 345 dagar	O O C O O	deras utbildning tar 345 dagar	O O C O O
115	Även för meniga är utbildningstiden olika lång .	även för meniga är utbildningstiden olika lång	O O O C O O O	även för meniga är utbildningstiden olika lång	O O O C O O O
116	Värnpliktiga kategori E får uppgifter som det tar särskilt lång tid att lära .	värnpliktiga kategori e får uppgifter som det tar särskilt lång tid att lära	O O O C O O O C O C O O O	värnpliktiga får kategori e uppgifter som att lära det tar särskilt lång tid	O F O O O O O C O C O O O
117	En del av dessa värnpliktiga skall t ex handha särskilt komplicerad och dyrbar materiel .	en del av dessa värnpliktiga skall t ex handha särskilt komplicerad och dyrbar materiel	O O O O O C O C O O O O O	en del av dessa värnpliktiga t ex skall handha särskilt komplicerad och dyrbar materiel	O O O O O O F C O O O O O
118	De har därför lika lång grundutbildning som värnpliktiga uttagna till underbefälsutbildning .	de har därför lika lång grundutbildning som värnpliktiga uttagna till underbefälsutbildning	O C O O O O O O O O O	de därför lika lång grundutbildning som värnpliktiga uttagna har till underbefälsutbildning	O O O O O O O O F O O
119	De flesta värnpliktiga tillhör kategori F , som har 300 dagars grundutbildning .	de flesta värnpliktiga tillhör kategori f som har 300 dagars grundutbildning	O O O C O O O C O O O	de flesta tillhör värnpliktiga kategori f har som 300 dagars grundutbildning	O O F O O O F O O O O
120	F-värnpliktiga skall bl a lära sig strida i förband .	f-värnpliktiga skall bl a lära sig strida i förband	O C O C O C O O	f-värnpliktiga skall bl a lära sig strida i förband	O C O C O C O O
121	Värnpliktiga som tillhör kategori G har den kortaste grundutbildningen - 255 dagar .	värnpliktiga som tillhör kategori g har den kortaste grundutbildningen 255 dagar	O C O O O O O O C O O	värnpliktiga har den kortaste grundutbildningen 255 dagar tillhör som kategori g	O C O O O O O F O O O
122	De utbildas främst för andra uppgifter än strid .	de utbildas främst för andra uppgifter än strid	O C O O O O O O	de utbildas främst för andra uppgifter än strid	O C O O O O O O
123	Om du tagits ut till längre tjänstgöring än många andra beror det på att man vid uttagningen funnit att just du har förutsättningar att klara de uppgifter och ta det ansvar som krävs av befäl och E-värnpliktiga .	om du tagits ut till längre tjänstgöring än många andra beror det på att man vid uttagningen funnit att just du har förutsättningar att klara de uppgifter och ta det ansvar som krävs av befäl och e-värnpliktiga	O O C O O O O O O O C O O O O O O C O O O C O O C O O O C O O O C O O O O	om du tagits ut till längre tjänstgöring än många andra beror det funnit på att man vid uttagningen att just du förutsättningar har att de uppgifter klara ta och det ansvar krävs som av befäl och e-värnpliktiga	O O C O O O O O O O C O F O O O O O O O O O F O O O F F O O O F O O O O O
124	Visa att du kan klara det man väntar av dig !	visa att du kan klara det man väntar av dig	C O O C C O O C O O	visa att klara du det kan man väntar av dig	C O F O O F O C O O
125	Denna särskilda utbildning kan du ha god nytta av när du sedan söker civilt arbete .	denna särskilda utbildning kan du ha god nytta av när du sedan söker civilt arbete	O O O C O C O O O O O O C O O	denna särskilda utbildning du ha kan god nytta av när du sedan söker civilt arbete	O O O O F F O O O O O O C O O
126	Värnpliktiga , som vid inskrivningen ej blivit uttagna till underofficersutbildning men som önskar utbildning till yrkesofficer eller reservofficer , skall anmäla detta i god tid före inryckningen för att kunna prövas in i rätt kategori .	värnpliktiga som vid inskrivningen ej blivit uttagna till underofficersutbildning men som önskar utbildning till yrkesofficer eller reservofficer skall anmäla detta i god tid före inryckningen för att kunna prövas in i rätt kategori	O C C O O O O O O O O O O C C O O O O C O O O O O O O C C O O O O	värnpliktiga skall detta i god tid före inryckningen anmäla som uttagna vid inskrivningen blivit ej till underofficersutbildning men önskar som utbildning till yrkesofficer eller reservofficer för att kunna prövas in i rätt kategori	O C O O O O O O F O F O O C O O O O F O O O O O O O O C C O O O O
127	Värnpliktiga som fullgör längre tjänst än 300 dagar får särskilda premier , som växer med tjänstgöringens längd .	värnpliktiga som fullgör längre tjänst än 300 dagar får särskilda premier som växer med tjänstgöringens längd	O C O O O C O O O O O O C O O O	värnpliktiga får särskilda premier som fullgör längre tjänst än 300 dagar växer som med tjänstgöringens längd	O C O O O C O O O O O F O O O O
128	Om detta kan du läsa i avsnittet ' Dina förmåner ' .	om detta kan du läsa i avsnittet dina förmåner	O O C O C O O O O	om läsa detta du i kan avsnittet dina förmåner	O F O O O F O O O
129	Från årsskiftet gäller flera nyheter inom den allmänna sjukförsäkringen	från årsskiftet gäller flera nyheter inom den allmänna sjukförsäkringen	O O C O O O O O O	från årsskiftet flera nyheter inom den allmänna sjukförsäkringen gäller	O O O O O O O O F
130	Det är viktigt för dig att känna till de här nyheterna .	det är viktigt för dig att känna till de här nyheterna	O C O O O O C O O O O	det är viktigt för dig att känna till de här nyheterna	O C O O O O C O O O O
131	Därför berättar vi lite närmare om dem i den här broschyren .	därför berättar vi lite närmare om dem i den här broschyren	O C O O O O O O O O O	därför vi lite närmare om dem berättar i den här broschyren	O O O O O O F O O O O
132	Från 1 januari 1970 tillämpas ett nytt och enklare system för ersättning av kostnader vid läkarvård .	från 1 januari 1970 tillämpas ett nytt och enklare system för ersättning av kostnader vid läkarvård	O O O O C O O O O O O O O O O O	från 1 januari 1970 tillämpas ett nytt och enklare system för ersättning av kostnader vid läkarvård	O O O O C O O O O O O O O O O O
133	Det gäller när du blir sjuk och söker läkare inom den offentliga öppna sjukvården ( sjukhusläkare , provinsialläkare , jourläkare samt stadsdistriktsläkare under viss del av mottagningstiden ) .	det gäller när du blir sjuk och söker läkare inom den offentliga öppna sjukvården sjukhusläkare provinsialläkare jourläkare samt stadsdistriktsläkare under viss del av mottagningstiden	O C O O C O O C O O O O O O O O O O O O O O O O	det gäller när du sjuk blir och läkare inom den offentliga öppna sjukvården sjukhusläkare provinsialläkare jourläkare samt stadsdistriktsläkare söker under viss del av mottagningstiden	O C O O O F O O O O O O O O O O O O F O O O O O
134	För varje läkarbesök betalar försäkringskassan 31 kronor direkt till sjukvårdshuvudmannen ( i allmänhet landstinget ) .	för varje läkarbesök betalar försäkringskassan 31 kronor direkt till sjukvårdshuvudmannen i allmänhet landstinget	O O O C O O O O O O O O O	för varje läkarbesök försäkringskassan 31 kronor direkt till sjukvårdshuvudmannen i allmänhet landstinget betalar	O O O O O O O O O O O O F
135	För telefonrådfrågning betalar försäkringskassan 4 kronor till sjukvårdshuvudmannen .	för telefonrådfrågning betalar försäkringskassan 4 kronor till sjukvårdshuvudmannen	O O C O O O O O	för telefonrådfrågning betalar försäkringskassan 4 kronor till sjukvårdshuvudmannen	O O C O O O O O
136	Du behöver alltså inte ligga ute med dessa pengar .	du behöver alltså inte ligga ute med dessa pengar	O C O O C O O O O	du alltså inte ligga behöver ute med dessa pengar	O O O F F O O O O
