idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
99	Släppområdena måste visas i diagrammet om du ska göra det .	släppområdena måste visas i diagrammet om du ska göra det	O C C O O O O C C O	släppområdena måste visas i diagrammet göra ska om du det	O C C O O F F O O O
100	Släppområden visas på olika sätt beroende på vilken diagramtyp som används .	släppområden visas på olika sätt beroende på vilken diagramtyp som används	O C O O O O O O O O C	släppområden på olika sätt beroende visas på vilken diagramtyp som används	O O O O O F O O O O C
101	Ett seriesläppområde visas till exempel inte om det är ett cirkeldiagram eftersom de bara innehåller en serie .	ett seriesläppområde visas till exempel inte om det är ett cirkeldiagram eftersom de bara innehåller en serie	O O C O O O O O C O O O O O C O O	ett seriesläppområde visas till exempel inte om det ett är cirkeldiagram eftersom de innehåller bara en serie	O O C O O O O O O F O O O F O O O
102	Dessutom är XSL-formatmallar skrivna på ett sätt som påminner om XML-dokument , dvs med en kombination av XML-liknande märken och HTML som skapar en mall för ett resultat i ett visst format .	dessutom är xsl-formatmallar skrivna på ett sätt som påminner om xml-dokument dvs med en kombination av xml-liknande märken och html som skapar en mall för ett resultat i ett visst format	O C O C O O O O O O O O O O O O O C O O O C O O O O O O O O O	dessutom xsl-formatmallar skrivna på ett sätt dvs med en kombination av xml-liknande märken och html är påminner som om xml-dokument som en mall för ett resultat i ett visst format skapar	O O F O O O O O O O O O O O O F F O O O O O O O O O O O O O F
103	Lägg märke till att du inte behöver länka vare sig en CSS-fil eller en XSL-formatmall till ett XML-dokument för att dokumentet ska kunna visas i Internet Explorer 5 ( och senare ) .	lägg märke till att du inte behöver länka vare sig en css-fil eller en xsl-formatmall till ett xml-dokument för att dokumentet ska kunna visas i internet explorer 5 och senare	C O O O O O C C O O O O O O O O O O O O O C C C O O O O O O	lägg märke till att du inte behöver länka vare sig en css-fil eller en xsl-formatmall till ett xml-dokument för kunna att dokumentet i internet ska explorer 5 och senare visas	C O O O O O C C O O O O O O O O O O O F O O O O F O O O O F
104	Internet Explorer innehåller en inbyggd standardformatmall som visar XML-källan i form av en trädstruktur .	internet explorer innehåller en inbyggd standardformatmall som visar xml-källan i form av en trädstruktur	O O C O O O O C O O O O O O	internet explorer innehåller en inbyggd standardformatmall som xml-källan visar i form av en trädstruktur	O O C O O O O O F O O O O O
105	Med hjälp av formatmallar kan du se till att de XML-baserade webbsidorna i ett intranät eller på en webbplats är enhetliga och har ett konsekvent utseende utan att du behöver lägga till HTML-kod på varje sida .	med hjälp av formatmallar kan du se till att de xml-baserade webbsidorna i ett intranät eller på en webbplats är enhetliga och har ett konsekvent utseende utan att du behöver lägga till html-kod på varje sida	O O O O C O C O O O O O O O O O O O C O O O C O O O O O O C C O O O O O	med hjälp av formatmallar kan du se till att de xml-baserade webbsidorna i ett intranät på en webbplats är enhetliga eller har och ett konsekvent utseende utan att behöver du lägga till html-kod på varje sida	O O O O C O C O O O O O O O O O O O C O O F O O O O O O F O C O O O O O
106	XSLT ( Extensible Stylesheet Language Transformation ) är en specifikation som för närvarande är under utveckling av World Wide Web Consortium ( W3C ) och som stöds av Access .	xslt extensible stylesheet language transformation är en specifikation som för närvarande är under utveckling av world wide web consortium w3c och som stöds av access	O O O O O C O O O O O C O O O O O O O O O O C O O	xslt extensible stylesheet language är transformation en specifikation som för närvarande under utveckling av world wide är web consortium w3c och som stöds av access	O O O O F O O O O O O O O O O O F O O O O O C O O
107	XSLT är ett XML-baserat språk som gör att ett XML-dokument kan överföras , eller transformeras , till ett annat XML-dokument .	xslt är ett xml-baserat språk som gör att ett xml-dokument kan överföras eller transformeras till ett annat xml-dokument	O C O O O O C O O O C C O C O O O O	xslt är ett xml-baserat språk gör som att överföras ett xml-dokument kan eller transformeras till ett annat xml-dokument	O C O O O F O O F O O F O C O O O O
108	På så sätt kan presentationsinformationen i ett XML-dokument transformeras från ett källformat till ett målformat och tillbaka igen .	på så sätt kan presentationsinformationen i ett xml-dokument transformeras från ett källformat till ett målformat och tillbaka igen	O O O C O O O O C O O O O O O O O O	på så sätt kan presentationsinformationen i ett xml-dokument transformeras från ett källformat till ett målformat och tillbaka igen	O O O C O O O O C O O O O O O O O O
109	Vanligen skapar en utvecklare en XSL-transformationsfil som när den används under exporten av ett XML-dokument tolkar eller överför XML-informationen till ett presentationsformat som kan tolkas av ett annat program , t.ex SAP ( Service Advertising Protocol ) eller ett anpassat kundorderformat .	vanligen skapar en utvecklare en xsl-transformationsfil som när den används under exporten av ett xml-dokument tolkar eller överför xml-informationen till ett presentationsformat som kan tolkas av ett annat program t.ex sap service advertising protocol eller ett anpassat kundorderformat	O C O O O O O C O O C O O O O O O C O O O O O C C O O O O O O O O O O O O O	vanligen skapar en utvecklare en xsl-transformationsfil som tolkar när används den under exporten av ett xml-dokument eller xml-informationen till ett presentationsformat överför kan som tolkas av ett annat program t.ex sap service advertising protocol eller ett anpassat kundorderformat	O C O O O O O C O F O O O O O O O O O O O F F O C O O O O O O O O O O O O O
110	XSLT innehåller många begrepp ( strukturer och kommandon ) som finns i andra programmeringsspråk , vilket gör att utvecklaren kan använda variabler , loopar och iterationer samt villkorsuttryck .	xslt innehåller många begrepp strukturer och kommandon som finns i andra programmeringsspråk vilket gör att utvecklaren kan använda variabler loopar och iterationer samt villkorsuttryck	O C O O O O O O C O O O O C O O C C O O O O O O	xslt många begrepp innehåller strukturer och kommandon som i andra programmeringsspråk finns vilket gör använda att utvecklaren kan variabler loopar och iterationer samt villkorsuttryck	O O O F O O O O O O O F O C F O O F O O O O O O
111	På så sätt kan utvecklaren styra resultatet av XML-informationen i hög grad .	på så sätt kan utvecklaren styra resultatet av xml-informationen i hög grad	O O O C O C O O O O O O	på så sätt kan utvecklaren styra resultatet av xml-informationen i hög grad	O O O C O C O O O O O O
112	Exportera data till XML-filer	exportera data till xml-filer	C O O O	data till xml-filer exportera	O O O F
113	Att exportera data och databasobjekt till en XML-fil är ett praktiskt sätt att flytta och lagra information i ett format som direkt kan användas på Internet .	att exportera data och databasobjekt till en xml-fil är ett praktiskt sätt att flytta och lagra information i ett format som direkt kan användas på internet	O C O O O O O O C O O O O C O C O O O O O O C C O O	att exportera data och databasobjekt till en xml-fil ett praktiskt sätt är att flytta och information i ett format lagra som direkt kan användas på internet	O C O O O O O O O O O F O C O O O O O F O O C C O O
114	I Access kan du exportera informationen , schemat ( datastrukturen ) eller bådadera till XML-filer .	i access kan du exportera informationen schemat datastrukturen eller bådadera till xml-filer	O O C O C O O O O O O O	i access exportera du informationen schemat datastrukturen eller bådadera kan till xml-filer	O O F O O O O O O F O O
115	Exportera data till en XML-fil och eventuellt använda XSLT för att transformera informationen till ett annat format .	exportera data till en xml-fil och eventuellt använda xslt för att transformera informationen till ett annat format	C O O O O O O C O O O C O O O O O	exportera data till en xml-fil och eventuellt använda xslt för att transformera informationen till ett annat format	C O O O O O O C O O O C O O O O O
116	Exportera dataschemat med XSD ( XML-schemastandarden ) .	exportera dataschemat med xsd xml-schemastandarden	C O O O O	exportera dataschemat med xsd xml-schemastandarden	C O O O O
117	Exportera den bakomliggande informationen i formulär och rapporter till en XML-fil .	exportera den bakomliggande informationen i formulär och rapporter till en xml-fil	C O O O O O O O O O O	den bakomliggande informationen i formulär exportera och rapporter till en xml-fil	O O O O O F O O O O O
118	Du kan också transformera informationen till ett annat presentationsformat genom att använda en XSL-fil ( Extensible Style Language ) under exporten .	du kan också transformera informationen till ett annat presentationsformat genom att använda en xsl-fil extensible style language under exporten	O C O C O O O O O O O C O O O O O O O	du transformera också kan informationen till ett annat presentationsformat genom att använda en xsl-fil extensible style language under exporten	O F O F O O O O O O O C O O O O O O O
119	Du kan exportera tabeller , frågor och den bakomliggande informationen i formulär och rapporter från en Microsoft Access-databas ( .mdb ) samt tabeller , vyer , lagrade procedurer och den bakomliggande informationen i formulär och rapporter i ett Microsoft Access-projekt ( .adp ) .	du kan exportera tabeller frågor och den bakomliggande informationen i formulär och rapporter från en microsoft access-databas .mdb samt tabeller vyer lagrade procedurer och den bakomliggande informationen i formulär och rapporter i ett microsoft access-projekt .adp	O C C O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	du tabeller frågor och den bakomliggande informationen i formulär och rapporter från en microsoft access-databas .mdb samt tabeller kan vyer lagrade procedurer och den bakomliggande informationen exportera i formulär och rapporter i ett microsoft access-projekt .adp	O O O O O O O O O O O O O O O O O O F O O O O O O O F O O O O O O O O O
120	Exportera tabeller , frågor , vyer , datablad , formulär eller rapporter	exportera tabeller frågor vyer datablad formulär eller rapporter	C O O O O O O O	exportera tabeller frågor vyer datablad formulär eller rapporter	C O O O O O O O
121	Du kan exportera ett databasobjekt som ett XML-dokument på flera sätt :	du kan exportera ett databasobjekt som ett xml-dokument på flera sätt	O C C O O O O O O O O	du ett databasobjekt som ett xml-dokument exportera kan på flera sätt	O O O O O O F F O O O
122	Du kan exportera bara informationen från en tabell , en fråga , ett datablad , ett formulär eller en rapport till en XML-fil .	du kan exportera bara informationen från en tabell en fråga ett datablad ett formulär eller en rapport till en xml-fil	O C C O O O O O O O O O O O O O O O O O	du kan exportera bara informationen från en tabell en fråga ett datablad ett formulär eller en rapport till en xml-fil	O C C O O O O O O O O O O O O O O O O O
123	Informationen sparas i en fil med namnet .xml .	informationen sparas i en fil med namnet .xml	O C O O O O O O	informationen sparas i en fil med namnet .xml	O C O O O O O O
