idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
83	Men tá ið hann var í Jerúsalem á páskum , um hátíðina , trúðu mangir á navn hansara , tá ið teir sóu tekin hansara , sum hann gjördi .	men tá ið hann var í jerúsalem á páskum um hátíðina trúðu mangir á navn hansara tá ið teir sóu tekin hansara sum hann gjördi	O O O O C O O O O O O C O O O O O O O C O O O O C	men tá ið hann var í jerúsalem á páskum um hátíðina mangir á navn hansara trúðu tá sóu ið teir tekin hansara sum hann gjördi	O O O O C O O O O O O O O O O F O F O O O O O O C
84	Men Jesus sjálvur leit seg ikki til teirra , við tað at hann kendi allar , og honum ikki törvaði , at nakar vitnaði um menniskjuna ; tí at hann visti sjálvur , hvat ið var í menniskjuni .	men jesus sjálvur leit seg ikki til teirra við tað at hann kendi allar og honum ikki törvaði at nakar vitnaði um menniskjuna tí at hann visti sjálvur hvat ið var í menniskjuni	O O O C O O O O O O O O C O O O O C O O C O O O O O C O O O C O O	men leit jesus sjálvur seg ikki til teirra við tað at kendi hann allar og honum ikki törvaði at nakar um menniskjuna vitnaði tí at hann visti sjálvur hvat ið var í menniskjuni	O F O O O O O O O O O F O O O O O C O O O O F O O O C O O O C O O
85	Men har var maður av Farisearunum , at navni nevndur Nikodemus , ein ráðharri hjá Jödum .	men har var maður av farisearunum at navni nevndur nikodemus ein ráðharri hjá jödum	O O C O O O O O O O O O C O	men har maður av var farisearunum at navni nevndur nikodemus ein ráðharri hjá jödum	O O O O F O O O C O O O O O
86	"Hesin kom til hansara á nátt og segði við hann : "" Rabbi , vit vita , at tú ert lærari , komin frá Guði ; tí at eingin kann gera hesi tekin , sum tú gert , uttan Guð er við honum . """	hesin kom til hansara á nátt og segði við hann rabbi vit vita at tú ert lærari komin frá guði tí at eingin kann gera hesi tekin sum tú gert uttan guð er við honum	O C O O O O O C O O O O C O O C O O C O O O O C C O O O O C O O O O C	hesin kom til hansara á nátt og við hann segði rabbi vit at ert tú vita lærari komin frá guði tí at er eingin hesi tekin gera sum tú gert kann uttan guð við honum	O C O O O O O O O F O O O F O F O C O O O O F O O O F O O C F O O O O
87	"Jesus svaraði og segði við hann : "" Sanniliga , sanniliga sigi eg tær : Eingin kann síggja Guðs ríki , uttan hann verður föddur av nýggjum . """	jesus svaraði og segði við hann sanniliga sanniliga sigi eg tær eingin kann síggja guðs ríki uttan hann verður föddur av nýggjum	O C O C O O O O C O O O C C O O O O C C O O	jesus svaraði og segði við hann sanniliga sigi sanniliga eg tær eingin kann síggja guðs ríki uttan hann verður av nýggjum föddur	O C O C O O O F O O O O C C O O O O C O O F
88	"Nikodemus sigur við hann : "" Hvussu kann nakar verða föddur , tá ið hann er vorðin gamal ?"	nikodemus sigur við hann hvussu kann nakar verða föddur tá ið hann er vorðin gamal	O C O O O C O C C O O O C O C	nikodemus við sigur hann hvussu er nakar verða kann tá föddur ið hann vorðin gamal	O O F O O F O C F O F O O C O
89	"Man hann aðra ferð kunna koma inn í lívið á móður síni og verða föddur ? """	man hann aðra ferð kunna koma inn í lívið á móður síni og verða föddur	C O O O C C O O O O O O O C C	man hann aðra ferð kunna koma inn í lívið á móður síni og föddur verða	C O O O C C O O O O O O O F F
90	"Jesus svaraði : "" Sanniliga , sanniliga sigi eg tær : Eingin kann koma inn í Guðs ríki , uttan hann verður föddur av vatni og anda ."	jesus svaraði sanniliga sanniliga sigi eg tær eingin kann koma inn í guðs ríki uttan hann verður föddur av vatni og anda	O C O O C O O O C C O O O O O O C C O O O O	jesus svaraði sanniliga sigi sanniliga eg tær koma eingin kann inn í guðs ríki uttan hann verður föddur av vatni og anda	O C O F O O O F O F O O O O O O C C O O O O
91	Tað , sum er fött av holdinum , er hold , og tað , sum er fött av andanum , er andi .	tað sum er fött av holdinum er hold og tað sum er fött av andanum er andi	O C O O O C O O C C O O O C C O O	tað sum er fött av holdinum hold og er tað er sum av andanum fött er andi	O O C C O O O O F O F O O O F F O
92	Undrast ikki um , at eg segði við teg : Tit mega verða född av nýggjum .	undrast ikki um at eg segði við teg tit mega verða född av nýggjum	C O O O O C O O O C C C O O	undrast ikki um at eg segði við teg född tit verða av mega nýggjum	C O O O O C O O F O C O F O
93	"Vindurin blæsur , hvar sum hann vil , og tú hoyrir dunið av honum ; men tú veitst ikki , hvaðan hann kemur , og hvar hann fer ; soleiðis er tað við einum og hvörjum , sum er föddur av andanum . """	vindurin blæsur hvar sum hann vil og tú hoyrir dunið av honum men tú veitst ikki hvaðan hann kemur og hvar hann fer soleiðis er tað við einum og hvörjum sum er föddur av andanum	O C O O O C O C O O O O O O O C O O O O O C O O O C O O O C O C C O O	vindurin blæsur hvar sum hann vil hoyrir og tú dunið av honum men veitst tú ikki kemur hvaðan hann og hvar hann fer soleiðis er tað við einum og hvörjum er sum av andanum föddur	O C O O O C F O O O O O O F O O F O O O O O C O C O O O O O F O O O F
94	"Nikodemus svaraði og segði við hann : "" Hvussu kann hetta bera til ? """	nikodemus svaraði og segði við hann hvussu kann hetta bera til	O C O C O O O C O C O	nikodemus svaraði og segði við hann hvussu hetta bera kann til	O C O C O O O O F F O
95	"Jesus svaraði og segði við hann : "" Tú ert lærari í Ísrael , og veitst ikki hetta !"	jesus svaraði og segði við hann tú ert lærari í ísrael og veitst ikki hetta	O C O C O O O C O O O O C O O	jesus svaraði og segði við hann tú ert lærari í ísrael og ikki hetta veitst	O C O C O O O C O O O O O O F
96	Sanniliga , sanniliga sigi eg tær : Vit tala tað , sum vit vita , og vitna um tað , sum vit hava sæð ; og vitnisburði okkara taka tit ikki í mót .	sanniliga sanniliga sigi eg tær vit tala tað sum vit vita og vitna um tað sum vit hava sæð og vitnisburði okkara taka tit ikki í mót	O O C O O O C O O O C O C O O O O C C O O O C O O O O	sanniliga sanniliga eg tær sigi vit tala tað sum vit vita og vitna um tað sum vit hava sæð og vitnisburði okkara tit taka ikki í mót	O O O O F O C O O O C O C O O O O C C O O O O F O O O
97	Tá ið eg sigi tykkum hinar jarðisku lutirnar , og tit trúgva ikki , hvussu skulu tit tá trúgva , tá ið eg sigi tykkum hinar himmalsku ?	tá ið eg sigi tykkum hinar jarðisku lutirnar og tit trúgva ikki hvussu skulu tit tá trúgva tá ið eg sigi tykkum hinar himmalsku	O O C O O C O O O C O O O O O O C O O O C O O O	tá ið eg sigi tykkum hinar jarðisku lutirnar trúgva og tit ikki hvussu trúgva tit tá skulu tá sigi ið eg tykkum hinar himmalsku	O O O C O O O O F O O O O F O O F O F O O O O O
98	Og eingin er farin upp til himmalin , uttan tann , sum fór niður av himlinum , menniskjusonurin , sum er í himlinum .	og eingin er farin upp til himmalin uttan tann sum fór niður av himlinum menniskjusonurin sum er í himlinum	O O C C O O O O O O O C O O O C O O O	og eingin er farin upp til himmalin er uttan sum fór niður av himlinum tann menniskjusonurin sum í himlinum	O O F C O O O F O O C O O O O O O O O
99	Og eins og Móses hevjaði upp ormin í oyðimörkini , soleiðis eigur menniskjusonurin at verða upphevjaður , til tess at ein og hvör , sum trýr , skal hava ævigt lív í honum . Tí at so elskaði Guð heimin , at hann gav son sín , hin einborna , til tess at ein og hvör , sum trýr á hann , ikki skal glatast , men hava ævigt lív . Tí at ikki sendi Guð sonin í heimin , til tess at hann skal döma heimin , men til tess at heimurin skal verða frelstur við honum .	og eins og móses hevjaði upp ormin í oyðimörkini soleiðis eigur menniskjusonurin at verða upphevjaður til tess at ein og hvör sum trýr skal hava ævigt lív í honum tí at so elskaði guð heimin at hann gav son sín hin einborna til tess at ein og hvör sum trýr á hann ikki skal glatast men hava ævigt lív tí at ikki sendi guð sonin í heimin til tess at hann skal döma heimin men til tess at heimurin skal verða frelstur við honum	O O O C O O C O O O O O O C C O O O O O O O C O O O O C O C O O C O O O O C O O O O O O O O O O O O C C O C O O O C O O O O C O O O O O O O O O O O C C O O O C C C O O	og eins og móses hevjaði upp ormin í oyðimörkini soleiðis menniskjusonurin at hava eigur upphevjaður til tess verða at ein og sum trýr hvör ævigt lív í honum skal tí at so elskaði guð heimin at hann gav son sín hin einborna til tess at skal ein og sum trýr á hann hvör ikki glatast hava men ævigt lív tí at ikki sendi guð sonin í heimin til tess at döma hann skal heimin men til tess frelstur at heimurin verða skal við honum	O O O O C O O O O O O O F F C O O F O O O O C O O O O O F O O O C O O O O C O O O O O O O F O O O C O O O O C F O O O O O O C O O O O O O O F O F O O O O F O O C F O O
100	Tann , sum trýr á hann , verður ikki dömdur .	tann sum trýr á hann verður ikki dömdur	O C O C O C O O	tann trýr sum á hann verður ikki dömdur	O F O O O C O C
101	Tann , sum ikki trýr , er longu dömdur , við tað at hann ikki hevur trúð á navn hins einborna Guðs sonar .	tann sum ikki trýr er longu dömdur við tað at hann ikki hevur trúð á navn hins einborna guðs sonar	O C O C O O O O C O O O C C O O O O O O	tann sum ikki trýr dömdur er longu við tað at hann ikki hevur trúð á navn hins einborna guðs sonar	O O O C F F O O O O O O C C O O O O O O
102	Men hesin er dómurin , at ljósið er komið í heimin og menniskjuni elskaðu myrkrið meira enn ljósið , tí at gerningar teirra vóru óndir . Tí at ein og hvör , sum ger tað , ið ilt er , hatar ljósið og kemur ikki til ljósið , til tess at gerningar hansara ikki skulu verða átalaðir .	men hesin er dómurin at ljósið er komið í heimin og menniskjuni elskaðu myrkrið meira enn ljósið tí at gerningar teirra vóru óndir tí at ein og hvör sum ger tað ið ilt er hatar ljósið og kemur ikki til ljósið til tess at gerningar hansara ikki skulu verða átalaðir	O O C O O O C C O O O O C O O O O O O O O C O O O O O O C O O C O O O C O C O O O O O O O O O C C C	men hesin er dómurin er at komið ljósið í heimin og menniskjuni myrkrið meira enn ljósið tí elskaðu at gerningar teirra vóru óndir tí at ein og hvör sum ger er tað ið ilt hatar ljósið og kemur ikki til ljósið til tess at gerningar hansara ikki verða átalaðir skulu	O O C O F O F O O O O O O O O O O F O O O C O O O O O O O C F O O O C O O C O O O O O O O O O F F F
103	"Men tann , sum ger sannleikan , kemur til ljósið , til tess at gerningar hansara mega verða opinberir , tí at teir eru gjördir í Guði . """	men tann sum ger sannleikan kemur til ljósið til tess at gerningar hansara mega verða opinberir tí at teir eru gjördir í guði	O O C O O O O O O O C C O O O C O O O C C O O	men tann sum sannleikan ger kemur til ljósið til tess at gerningar hansara mega verða opinberir tí at gjördir teir í guði eru	O O O O F C O O O O O O O C C O O O F O O O F
104	Eftir hetta kom Jesus og lærusveinar hansara til Júdeulands , og har dvaldist hann við teimum og doypti .	eftir hetta kom jesus og lærusveinar hansara til júdeulands og har dvaldist hann við teimum og doypti	O O C O O O O O O O O C O O O O C	eftir hetta kom jesus og lærusveinar hansara til júdeulands og har hann dvaldist við teimum og doypti	O O C O O O O O O O O O F O O O C
105	Men Jóhannes doypti eisini í Ænon , nær við Salem , tí at har var nógv vatn .	men jóhannes doypti eisini í ænon nær við salem tí at har var nógv vatn	O O C O O O O O O O O O C O O	men jóhannes doypti eisini í ænon nær við salem tí at har var nógv vatn	O O C O O O O O O O O O C O O
106	Og tey komu hagar og lótu seg doypa . Tí at enn var Jóhannes ikki kastaður í fongsil .	og tey komu hagar og lótu seg doypa tí at enn var jóhannes ikki kastaður í fongsil	O O C O O C O O C O O C O O C O O	og tey komu hagar og tí seg doypa lótu at kastaður enn jóhannes ikki í fongsil var	O O C O O O O C F O F O O O O O F
107	Tá kom upp trætumál millum lærusveina Jóhannesar og Jöda um reinsan .	tá kom upp trætumál millum lærusveina jóhannesar og jöda um reinsan	O C O O O O O O O O O	tá upp kom trætumál millum lærusveina jóhannesar og jöda um reinsan	O O F O O O O O O O O
108	"Og teir komu til Jóhannesar og sögdu við hann : "" Rabbi , tann sum var hjá tær hinumegin Jórdan , hann sum tú vitnaði um , sí , hann doypir , og allir koma til hansara . """	og teir komu til jóhannesar og sögdu við hann rabbi tann sum var hjá tær hinumegin jórdan hann sum tú vitnaði um sí hann doypir og allir koma til hansara	O O C O O O C O O O O O C O O O O O O C O O C O C O O C O O	og komu teir til jóhannesar og sögdu við hann rabbi tann sum var hjá tær hinumegin jórdan hann sum tú um vitnaði sí hann doypir koma og allir til hansara	O F O O O O C O O O O O C O O O O O O O O F C O C F O O O O
109	"Jóhannes svaraði og segði : "" Maður kann als einki taka , uttan tað verður honum givið av himlinum ."	jóhannes svaraði og segði maður kann als einki taka uttan tað verður honum givið av himlinum	O C O C O C O O C O O C O C O O	jóhannes svaraði og segði maður kann als einki taka uttan tað honum givið verður av himlinum	O C O C O C O O C O O O F F O O
110	Tit eru sjálvir vitni míni , at eg segði : Eg eri ikki Kristus , men : Eg eri sendur undan honum .	tit eru sjálvir vitni míni at eg segði eg eri ikki kristus men eg eri sendur undan honum	O C O O O O O C O C O O O O C C O O	tit eru sjálvir vitni míni at eg eg eri ikki kristus segði men eg undan sendur eri honum	O C O O O O O O F O O F O O O C F O
111	Tann , sum hevur brúðrina , er brúðgómur ; men vinur brúðgómsins , sum stendur hjá honum og lýðir á hann , gleðist inniliga um rödd brúðgómsins .	tann sum hevur brúðrina er brúðgómur men vinur brúðgómsins sum stendur hjá honum og lýðir á hann gleðist inniliga um rödd brúðgómsins	O O C O C O O O O C O O O O O C O O O C O O	tann sum hevur brúðrina er brúðgómur men vinur brúðgómsins sum stendur hjá honum og lýðir á hann inniliga um rödd brúðgómsins gleðist	O O C O C O O O O O C O O O C O O O O O O F
112	Henda gleðin mín er nú vorðin fullkomin .	henda gleðin mín er nú vorðin fullkomin	O O O C O C O	henda gleðin mín er nú vorðin fullkomin	O O O C O C O
113	Hann eigur at vaksa , men eg at minka .	hann eigur at vaksa men eg at minka	O C O O O C O C	hann men vaksa at eg eigur at minka	O O F O O F O C
114	Tann , sum kemur oman frá , er yvir öllum ; tann , sum er av jörðini , er av jörðini og talar av jörðini ; tann , sum kemur av himni , er yvir öllum ; og tað , sum hann hevur sæð og hoyrt , tað vitnar hann , og eingin tekur í mót vitnisburði hansara .	tann sum kemur oman frá er yvir öllum tann sum er av jörðini er av jörðini og talar av jörðini tann sum kemur av himni er yvir öllum og tað sum hann hevur sæð og hoyrt tað vitnar hann og eingin tekur í mót vitnisburði hansara	O C O O O O C O O C O O O C O O O C O O O C O O O C O O O O O C O O O C C O C O O C O O O O	tann sum oman kemur frá yvir öllum tann sum av jörðini er av jörðini er er og av jörðini talar tann kemur sum av himni yvir öllum er og tað sæð sum hevur hann og hoyrt tað vitnar hann tekur og eingin í mót vitnisburði hansara	O O O F O O O O O O O F O O F F O O O F O F O O O O O F O O F O C O O C O C O F O O O O O O
