idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
64	Hún getur þá kannski skerpt á því í næsta andsvari .	hún getur þá kannski skerpt á því í næsta andsvari	O C O O C O O O O O	hún skerpt þá kannski á því getur í næsta andsvari	O F O O O O F O O O
65	Herra forseti . Ég þakka hv. ræðumanni fyrir ræðuna .	herra forseti ég þakka hv. ræðumanni fyrir ræðuna	O O O C O O O O	herra forseti ég þakka hv. ræðumanni fyrir ræðuna	O O O C O O O O
66	Ég verð að viðurkenna að ég er ein af þeim sem hafa tekið barnið sitt með í áfengisbúð eins og hún .	ég verð að viðurkenna að ég er ein af þeim sem hafa tekið barnið sitt með í áfengisbúð eins og hún	O C O C O O C O O O O O O O C C O O O O O	ég verð viðurkenna að að ég ein af þeim eins sem hafa tekið barnið sitt með í áfengisbúð og hún er	O C F O O O O O O O O C C O O O O O O O F
67	Ég vissi það ekki fyrr en núna , þegar ég stóð hér til hliðar í þessari umræðu , að það væri einhver sérstök skömm að því .	ég vissi það ekki fyrr en núna þegar ég stóð hér til hliðar í þessari umræðu að það væri einhver sérstök skömm að því	O C O O O O O O O C O O O O O O O C O O O O O O	ég það ekki vissi fyrr en núna þegar stóð ég hér til hliðar í þessari umræðu að það væri einhver sérstök skömm að því	O O O F O O O O F O O O O O O O O O C O O O O O
68	Ég vil fá að skila henni til baka .	ég vil fá að skila henni til baka	O C C O C O O O	ég vil fá að henni til baka skila	O C C O O O O F
69	Það eru ekki allir sem eiga í erfiðleikum með áfengi , raunar fæstir .	það eru ekki allir sem eiga í erfiðleikum með áfengi raunar fæstir	O C O O O O O C O O O O	það eru ekki allir sem í erfiðleikum með áfengi eiga raunar fæstir	O C O O O O O O O F O O
70	Við verðum að hafa það í huga í allri þessari umræðu og gæta ákveðins meðalhófs þegar við erum að ræða þessi mál .	við verðum að hafa það í huga í allri þessari umræðu og gæta ákveðins meðalhófs þegar við erum að ræða þessi mál	O C O C O O O O O O O O C O O O O C O C O O	við að það í huga í allri þessari umræðu hafa verðum og gæta ákveðins meðalhófs þegar við erum að ræða þessi mál	O O O O O O O O O F F O C O O O O C O C O O
71	Ég vil spyrja hv. þingmann hvað hún sjái fyrir sér varðandi aðbúnað vínsölu í breyttu rekstrarformi .	ég vil spyrja hv. þingmann hvað hún sjái fyrir sér varðandi aðbúnað vínsölu í breyttu rekstrarformi	O C C O O O O C O O C O O O O O	ég spyrja vil hv. þingmann hvað hún sjái fyrir sér varðandi aðbúnað vínsölu í breyttu rekstrarformi	O F F O O O O C O O C O O O O O
72	Er hv. þingmaður sammála mér um að þörf sé á skýrum reglum um aðgengi og sýnileika vörunnar í þeim búðum sem taka mundu við ef ríkið héldi ekki áfram einokun sinni ?	er hv. þingmaður sammála mér um að þörf sé á skýrum reglum um aðgengi og sýnileika vörunnar í þeim búðum sem taka mundu við ef ríkið héldi ekki áfram einokun sinni	C O O O O O O O C O O O O O O O O O O O O C C O O O C O O O O	hv. þingmaður sammála mér um að þörf er á skýrum reglum um aðgengi og sýnileika sé vörunnar í þeim búðum sem taka mundu við ef ríkið héldi ekki áfram einokun sinni	O O O O O O O F O O O O O O O F O O O O O C C O O O C O O O O
73	Virðulegi forseti . Til þess að taka af allan vafa þá vil ég ekki að hv. þingmenn skilji mig þannig að ég sé ekki ánægð með tillöguna .	virðulegi forseti til þess að taka af allan vafa þá vil ég ekki að hv. þingmenn skilji mig þannig að ég sé ekki ánægð með tillöguna	O O O O O C O O O C O O O O O O C O O O O C O O O O	virðulegi forseti vil til taka að af allan vafa þess þá ég ekki að hv. þingmenn mig þannig að skilji sé ég ekki ánægð með tillöguna	O O F O F O O O O O O O O O O O O O O F F O O O O O
74	Ég er það , ég er meðflutningsmaður .	ég er það ég er meðflutningsmaður	O C O O C O	ég er það ég er meðflutningsmaður	O C O O C O
75	En það er gott að eiga þessar samræður við hv. þm. Össur Skarphéðinsson .	en það er gott að eiga þessar samræður við hv. þm. össur skarphéðinsson	O O C O O C O O O O O O O	en það gott er að eiga þessar samræður við hv. þm. össur skarphéðinsson	O O O F O C O O O O O O O
76	Ég er honum alveg sammála um að það er mikilvægt að efla sjálfstæði þingsins .	ég er honum alveg sammála um að það er mikilvægt að efla sjálfstæði þingsins	O C O O O O O O C O O C O O	ég honum er alveg sammála um að það er mikilvægt að efla sjálfstæði þingsins	O O F O O O O O C O O C O O
77	Það er raunverulega þannig að sérstaklega minni hlutinn það hlýtur alltaf að vera þannig , hver svo sem þar er hefur ekki mikið um málið að segja .	það er raunverulega þannig að sérstaklega minni hlutinn það hlýtur alltaf að vera þannig hver svo sem þar er hefur ekki mikið um málið að segja	O C O O O O O O C O O O C O O C O O O O O C O O O C	það raunverulega er þannig hefur að sérstaklega minni það hlýtur alltaf að vera þannig hver svo sem þar er hlutinn ekki mikið um málið að segja	O O F O F O O O O C O O C O O O O O C O O O O O O C
78	Það er ef til vill betur hægt , þrátt fyrir allt tal um mikilvægi samráðs og sátta , þegar þingmenn hafa beinan aðgang að málinu .	það er ef til vill betur hægt þrátt fyrir allt tal um mikilvægi samráðs og sátta þegar þingmenn hafa beinan aðgang að málinu	O C O O C O O O O O O O O O O O O O C O O O O	það ef hafa til betur hægt þrátt fyrir allt tal um mikilvægi er samráðs og sátta þegar þingmenn vill beinan aðgang að málinu	O O F O O O O O O O O O F O O O O O F O O O O
79	Það er ágreiningur um leiðir og það er mikilvægt að við ræðum um þær .	það er ágreiningur um leiðir og það er mikilvægt að við ræðum um þær	O C O O O O O C O O O C O O	það ágreiningur um leiðir og er það mikilvægt er að við ræðum um þær	O O O O O F O O F O O C O O
80	Við gætum orðið ósátt við hvaða leiðir ríkisstjórnin vill fara til að byggja upp Landspítalann .	við gætum orðið ósátt við hvaða leiðir ríkisstjórnin vill fara til að byggja upp landspítalann	O C C O O O O O C C O O C O O	við gætum orðið ósátt við hvaða leiðir vill ríkisstjórnin fara til byggja að upp landspítalann	O C C O O O O F O C O F O O O
81	Ég segi fyrir mig að ég vil að það sé alveg á hreinu að Landspítalinn verði á einhverjum tímapunkti eign þjóðarinnar , að það verði ekki einkaaðilar sem reki hann í stórum stíl .	ég segi fyrir mig að ég vil að það sé alveg á hreinu að landspítalinn verði á einhverjum tímapunkti eign þjóðarinnar að það verði ekki einkaaðilar sem reki hann í stórum stíl	O C O O O O C O O C O O O O O O C O O O O O O C O O O C O O O O	ég fyrir segi mig að ég vil að það sé alveg á hreinu að landspítalinn á einhverjum tímapunkti verði eign þjóðarinnar að það ekki einkaaðilar verði sem reki hann í stórum stíl	O O F O O O C O O C O O O O O O O O F O O O O O O F O C O O O O
82	Ég verð að segja að ég varð svolítið hrædd í þeirri umræðu sem ég átti við hæstv. fjármálaráðherra , þegar ég ræddi þessar leiðir við hann , um að hann væri ef til vill ekki sama sinnis .	ég verð að segja að ég varð svolítið hrædd í þeirri umræðu sem ég átti við hæstv. fjármálaráðherra þegar ég ræddi þessar leiðir við hann um að hann væri ef til vill ekki sama sinnis	O C O C O O C O O O O O O O O C O O O O O C O O O O O C O O O O O O C	ég verð að segja að ég svolítið hrædd í þeirri umræðu um sem ég við hæstv. fjármálaráðherra átti þegar ræddi ég þessar leiðir við hann að varð hann væri vill ef til ekki sama sinnis	O C O C O O O O O O O O O O O O O F O F O O O O O O F O C F O O O O O
83	Þá hugsaði ég : Jæja , það er kannski betra ég veit ekki hvort ég á að segja þetta að láta kyrrt liggja .	þá hugsaði ég jæja það er kannski betra ég veit ekki hvort ég á að segja þetta að láta kyrrt liggja	O C O O O C O O O C O O O C O C O O C O C	þá hugsaði ég jæja það kannski betra ég er veit ekki hvort ég á að segja þetta láta að kyrrt liggja	O C O O O O O O F C O O O C O C O F O O C
84	Það er vissulega mikilvægast í þessu stóra máli að fólk Forseti hringir . komist að samkomulagi og þetta sé gert í sátt .	það er vissulega mikilvægast í þessu stóra máli að fólk forseti hringir komist að samkomulagi og þetta sé gert í sátt	O C O O O O O O O O C O O O C O O C C O O	það vissulega er mikilvægast í þessu stóra máli komist að forseti hringir fólk að samkomulagi sé gert og þetta í sátt	O O F O O O O O F O O C O O O F F O O O O
85	Frú forseti . Ég verð að vera ósammála hv. þm. Össuri Skarphéðinssyni um að nefndin hafi ekki afstöðu , hún hefur það einmitt og skýrir hana ágætlega .	frú forseti ég verð að vera ósammála hv. þm. össuri skarphéðinssyni um að nefndin hafi ekki afstöðu hún hefur það einmitt og skýrir hana ágætlega	O O O C O C O O O O O O O O C O O O C O O O C O O	frú forseti ég verð að vera ósammála hv. þm. össuri skarphéðinssyni um að nefndin hafi ekki afstöðu hún hefur það einmitt skýrir og hana ágætlega	O O O C O C O O O O O O O O C O O O C O O F O O O
86	Afstaðan er að okkur vantar meiri upplýsingar .	afstaðan er að okkur vantar meiri upplýsingar	O C O O C O O	afstaðan er að okkur vantar meiri upplýsingar	O C O O C O O
87	Afstaðan hefði alveg getað orðið sú hjá einhverjum að hætta bara algerlega en það er öll atvinnuveganefnd sem skrifar undir þetta álit og vill að hæstv. ráðherra vinni áfram með málið .	afstaðan hefði alveg getað orðið sú hjá einhverjum að hætta bara algerlega en það er öll atvinnuveganefnd sem skrifar undir þetta álit og vill að hæstv. ráðherra vinni áfram með málið	O C O C O O O O O C O O C O C O O O C O O O O C O O O C O O O	afstaðan alveg sú hjá orðið getað einhverjum en að bara hætta algerlega hefði það er öll atvinnuveganefnd sem vill skrifar undir þetta álit og að hæstv. ráðherra vinni áfram með málið	O O O O C F O O O O F O F O C O O O F F O O O O O O O C O O O
88	Það er góð afstaða finnst mér og það er vel af sér vikið .	það er góð afstaða finnst mér og það er vel af sér vikið	O C O O O O C C O O O O C	það góð afstaða og mér finnst það er er vel af sér vikið	O O O O O F O F F O O O C
89	Ég er mjög ánægð með vinnu nefndarinnar í þessu máli og við skrifum öll undir og færum ráðherra skýr skilaboð til að vinna áfram með málið þannig að við getum stuðst við betri upplýsingar svo ríkja megi sátt um þá niðurstöðu sem verður í framhaldinu .	ég er mjög ánægð með vinnu nefndarinnar í þessu máli og við skrifum öll undir og færum ráðherra skýr skilaboð til að vinna áfram með málið þannig að við getum stuðst við betri upplýsingar svo ríkja megi sátt um þá niðurstöðu sem verður í framhaldinu	O C O O O O O O O O O O C O O O C O O O O O C O O O O O O C C O O O O C C O O O O O C O O	ég mjög ánægð með vinnu nefndarinnar í þessu máli er og við skrifum öll undir og færum ráðherra skýr skilaboð til vinna að áfram með málið þannig getum að við við betri upplýsingar svo stuðst ríkja megi sátt um þá niðurstöðu sem í framhaldinu verður	O O O O O O O O O F O O C O O O C O O O O F O O O O O F O O O O O O F C C O O O O O O O F
90	Herra forseti . Ég þakka svarið .	herra forseti ég þakka svarið	O O O C O	herra forseti ég þakka svarið	O O O C O
91	Við erum þá alveg sammála , hv. þingmaður og ég .	við erum þá alveg sammála hv. þingmaður og ég	O C O O O O O O O	við erum þá alveg sammála hv. þingmaður og ég	O C O O O O O O O
92	Við eigum það líka sammerkt að vera meðflutningsmenn á þessu máli .	við eigum það líka sammerkt að vera meðflutningsmenn á þessu máli	O C O O O O C O O O O	við það líka sammerkt að meðflutningsmenn vera á þessu máli eigum	O O O O O O C O O O F
93	Ég verð að segja að í mínum huga er það mjög skýrt að sé þetta fært í annað form verða að vera mjög skýrar reglur um hvernig aðgengi er háttað , hvernig útstillingu í búðum er háttað .	ég verð að segja að í mínum huga er það mjög skýrt að sé þetta fært í annað form verða að vera mjög skýrar reglur um hvernig aðgengi er háttað hvernig útstillingu í búðum er háttað	O C O C O O O O C O O O O C O C O O O C O C O O O O O O C C O O O O C C	ég verð að segja er að í mínum huga það mjög skýrt verða sé þetta fært í annað form að að vera mjög skýrar reglur um hvernig aðgengi háttað er hvernig er háttað útstillingu í búðum	O C O C F O O O O O O O F C O C O O O O O C O O O O O O F F O F F O O O
94	Það er nokkuð sem þarf að ræða og finna út úr .	það er nokkuð sem þarf að ræða og finna út úr	O C O O C O C O C O O	það er nokkuð þarf sem að ræða finna og út úr	O C O F O O C F O O O
95	Mergur málsins er sá að mér finnst fjarstæðukennt að það þurfi endilega að vera ríkið sem selji þessa vöru frekar en einhverja aðra .	mergur málsins er sá að mér finnst fjarstæðukennt að það þurfi endilega að vera ríkið sem selji þessa vöru frekar en einhverja aðra	O O C O O O C O O O C O O C O O C O O O O O O	mergur er málsins sá að mér finnst fjarstæðukennt að vera það endilega að ríkið þurfi sem selji þessa vöru frekar en einhverja aðra	O F O O O O C O O F O O O O F O C O O O O O O
