idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
55	Indien die hof beslis dat die vereniging of voorlopige vereniging gelikwideer moet word , sal dit ook beslis hoe die vereniging of voorlopige vereniging se bates gelykop en regverdig verdeel moet word .	indien die hof beslis dat die vereniging of voorlopige vereniging gelikwideer moet word sal dit ook beslis hoe die vereniging of voorlopige vereniging se bates gelykop en regverdig verdeel moet word	indien die hof beslis dat die vereniging of voorlopige vereniging gelikwideer moet word sal dit ook hoe beslis die vereniging of voorlopige vereniging se bates gelykop en verdeel regverdig moet word	O O O C O O O O O O F F C C O O O F O O O O O O O O O F O C C	indien die hof dat die vereniging beslis gelikwideer of voorlopige vereniging moet word sal dit ook word verdeel hoe die vereniging beslis of voorlopige vereniging se bates gelykop en regverdig moet	O O O O O O F F O O O C C C O O F F O O O F O O O O O O O O C
56	In sy beslissing sal die hof enige moontlike aanbevelings deur die Direkteur-generaal oor die verdeling van bates in ag neem .	in sy beslissing sal die hof enige moontlike aanbevelings deur die direkteur-generaal oor die verdeling van bates in ag neem	in sy beslissing die sal hof enige moontlike aanbevelings deur die direkteur-generaal oor die verdeling van bates in neem ag	O O O O F O O O O O O O O O O O O O F O	in sal sy beslissing die hof enige moontlike aanbevelings deur die direkteur-generaal oor die verdeling van bates in ag neem	O F O O O O O O O O O O O O O O O O O C
57	Indien die Direkteur-generaal , of 'n vereniging of voorlopige vereniging , of enige lid van die vereniging , of enige ander belanghebbende persoon aansoek doen dat 'n vereniging of voorlopige vereniging deur die Direkteur-generaal onder administrasie geplaas of gelikwideer moet word , kan die Minister beslis ingevolge watter prosedure die Direkteur-generaal die vereniging of voorlopige vereniging onder administrasie moet plaas of likwideer .	indien die direkteur-generaal of 'n vereniging of voorlopige vereniging of enige lid van die vereniging of enige ander belanghebbende persoon aansoek doen dat 'n vereniging of voorlopige vereniging deur die direkteur-generaal onder administrasie geplaas of gelikwideer moet word kan die minister beslis ingevolge watter prosedure die direkteur-generaal die vereniging of voorlopige vereniging onder administrasie moet plaas of likwideer	indien die direkteur-generaal of 'n vereniging of voorlopige vereniging of enige lid van die vereniging of enige ander belanghebbende persoon aansoek doen dat 'n vereniging of voorlopige vereniging deur die direkteur-generaal onder administrasie geplaas of gelikwideer moet word kan die minister ingevolge beslis watter prosedure die direkteur-generaal die vereniging of voorlopige vereniging onder moet administrasie plaas of likwideer	O O O O O O O O O O O O O O O O O O O O O C O O O O O O O O O O O C O F F C C O O O F O O O O O O O O O O F O C O C	indien die direkteur-generaal of 'n vereniging doen of voorlopige vereniging of enige lid van die vereniging of enige ander belanghebbende persoon aansoek dat 'n vereniging of voorlopige vereniging deur die direkteur-generaal beslis onder administrasie likwideer moet geplaas of word kan die minister ingevolge watter prosedure die direkteur-generaal die vereniging of voorlopige vereniging onder administrasie moet plaas of gelikwideer	O O O O O O F O O O O O O O O O O O O O O O O O O O O O O O O F O O F F C O C C O O O O O O O O O O O O O O C C O F
58	Die Minister kan onder sulke omstandighede ook die magte en pligte van die Direkteur-generaal , die registrasiebeampte , die vereniging , die lede en belanghebbende partye uiteensit .	die minister kan onder sulke omstandighede ook die magte en pligte van die direkteur-generaal die registrasiebeampte die vereniging die lede en belanghebbende partye uiteensit	die minister onder kan sulke omstandighede ook die magte en pligte van die direkteur-generaal die registrasiebeampte die vereniging die lede en belanghebbende uiteensit partye	O O O F O O O O O O O O O O O O O O O O O O F O	die minister onder sulke omstandighede ook die magte en pligte van die kan direkteur-generaal die registrasiebeampte die vereniging die lede en belanghebbende partye uiteensit	O O O O O O O O O O O O F O O O O O O O O O O C
59	In die geval van 'n maatskappy of beslote korporasie ( BK ) kan enige belanghebbende party , direkteur of ouditeur van die maatskappy , die Suid-Afrikaanse Inkomstediens ( SAID ) of die Registrateur van Maatskappye om die deregistrasie van 'n maatskappy of BK aansoek doen .	in die geval van 'n maatskappy of beslote korporasie bk kan enige belanghebbende party direkteur of ouditeur van die maatskappy die suid-afrikaanse inkomstediens said of die registrateur van maatskappye om die deregistrasie van 'n maatskappy of bk aansoek doen	in die geval van 'n maatskappy of beslote korporasie bk kan enige belanghebbende party direkteur of ouditeur van die maatskappy die suid-afrikaanse inkomstediens said of die registrateur van maatskappye om die deregistrasie van 'n maatskappy of bk aansoek doen	O O O O O O O O O O C O O O O O O O O O O O O O O O O O O O O O O O O O O O C	in die geval van 'n maatskappy of beslote korporasie doen bk kan enige belanghebbende party direkteur of ouditeur van die maatskappy die suid-afrikaanse inkomstediens said of die registrateur van maatskappye om die deregistrasie van 'n maatskappy of bk aansoek	O O O O O O O O O F O C O O O O O O O O O O O O O O O O O O O O O O O O O O O
60	Hierdie voorkeurbehandeling is egter net van toepassing op organisasies wat aan die bepalings van die Wet op Organisasies sonder Winsoogmerk , 1997 en verwante wetgewing voldoen .	hierdie voorkeurbehandeling is egter net van toepassing op organisasies wat aan die bepalings van die wet op organisasies sonder winsoogmerk 1997 en verwante wetgewing voldoen	hierdie voorkeurbehandeling egter is net van toepassing op organisasies wat aan die bepalings van die wet op organisasies sonder winsoogmerk 1997 en verwante voldoen wetgewing	O O O F O O O O O O O O O O O O O O O O O O O F O	hierdie voorkeurbehandeling is egter net van toepassing op organisasies wat aan die bepalings van die wet op organisasies sonder voldoen winsoogmerk 1997 en verwante wetgewing	O O C O O O O O O O O O O O O O O O O F O O O O O
61	'n Maatskappy wat ooreenkomstig Artikel 21 van die Maatskappywet , 1973 ingelyf is .	'n maatskappy wat ooreenkomstig artikel 21 van die maatskappywet 1973 ingelyf is	'n maatskappy wat ooreenkomstig artikel 21 van die maatskappywet 1973 ingelyf is	O O O O O O O O O O C C	'n maatskappy wat ooreenkomstig ingelyf artikel 21 van die maatskappywet 1973 is	O O O O F O O O O O O C
62	So 'n artikel 21-maatskappy moet 'n akte van oprigting as stigtingsdokument hê en by die Registrateur van Maatskappye geregistreer wees .	so 'n artikel 21-maatskappy moet 'n akte van oprigting as stigtingsdokument hê en by die registrateur van maatskappye geregistreer wees	so 'n artikel 21-maatskappy 'n moet akte van oprigting as hê stigtingsdokument en by die registrateur van maatskappye geregistreer wees	O O O O O F O O O O F O O O O O O O C C	so 'n artikel 21-maatskappy moet 'n akte hê van oprigting as stigtingsdokument en by geregistreer die registrateur van maatskappye wees	O O O O C O O F O O O O O O F O O O O C
63	Die trust moet by die Meester van die Hooggeregshof geregistreer wees .	die trust moet by die meester van die hooggeregshof geregistreer wees	die trust by moet die meester van die geregistreer hooggeregshof wees	O O O F O O O O F O C	die geregistreer trust by die meester van die hooggeregshof moet wees	O F O O O O O O O F C
64	Dit moet 'n vrywillige vereniging van persone wees wie se sake ooreenkomstig 'n grondwet gereël word .	dit moet 'n vrywillige vereniging van persone wees wie se sake ooreenkomstig 'n grondwet gereël word	dit moet 'n vrywillige vereniging van persone wie wees se sake ooreenkomstig 'n gereël grondwet word	O C O O O O O O F O O O O F O C	dit 'n vrywillige vereniging van moet persone wie se wees sake ooreenkomstig 'n grondwet gereël word	O O O O O F O O O F O O O O C C
65	As die stigtingsdokument nie aan die voorwaardes van Artikel 30 van die Wet op Organisasies sonder Winsoogmerk , 1997 voldoen nie , moet 'n geskrewe onderneming wat deur die aansoeker onderteken is , saam met die aansoekvorm ingedien word .	as die stigtingsdokument nie aan die voorwaardes van artikel 30 van die wet op organisasies sonder winsoogmerk 1997 voldoen nie moet 'n geskrewe onderneming wat deur die aansoeker onderteken is saam met die aansoekvorm ingedien word	as die stigtingsdokument nie aan die voorwaardes van artikel 30 van die wet op organisasies sonder winsoogmerk 1997 voldoen nie 'n moet geskrewe onderneming wat deur die onderteken aansoeker is saam met die aansoekvorm ingedien word	O O O O O O O O O O O O O O O O O O C O O F O O O O O F O C O O O O C C	voldoen as die moet stigtingsdokument nie word aan die voorwaardes van artikel 30 van die wet op organisasies sonder winsoogmerk 1997 nie 'n geskrewe onderneming wat deur die aansoeker onderteken is saam met die aansoekvorm ingedien	F O O F O O F O O O O O O O O O O O O O O O O O O O O O O C C O O O O C
66	Die vorige vrystelling sal dan steeds van toepassing bly totdat die SAID die aansoeker oor 'n beslissing ingevolge die nuwe wetgewing in kennis gestel het .	die vorige vrystelling sal dan steeds van toepassing bly totdat die said die aansoeker oor 'n beslissing ingevolge die nuwe wetgewing in kennis gestel het	die vorige vrystelling dan sal steeds van bly toepassing totdat die said die aansoeker oor 'n beslissing ingevolge die nuwe wetgewing in kennis gestel het	O O O O F O O F O O O O O O O O O O O O O O O C C	die vorige vrystelling sal bly dan steeds van toepassing totdat die said die aansoeker oor 'n beslissing ingevolge die nuwe wetgewing in gestel kennis het	O O O C F O O O O O O O O O O O O O O O O O F O C
67	Organisasies wat tans nie formeel van inkomstebelasting vrygestel is nie , kan 'n ingevulde aansoekvorm indien , saam met die nodige ondersteunende dokumente en die ondertekende geskrewe onderneming waarin persone wat in 'n fidusiêre hoedanigheid optree , onderneem om aan die voorwaardes van Artikel 30 van die Wet op Organisasies sonder Winsoogmerk , 1997 , te voldoen .	organisasies wat tans nie formeel van inkomstebelasting vrygestel is nie kan 'n ingevulde aansoekvorm indien saam met die nodige ondersteunende dokumente en die ondertekende geskrewe onderneming waarin persone wat in 'n fidusiêre hoedanigheid optree onderneem om aan die voorwaardes van artikel 30 van die wet op organisasies sonder winsoogmerk 1997 te voldoen	organisasies wat tans nie formeel van inkomstebelasting vrygestel is nie kan 'n ingevulde aansoekvorm saam indien met die nodige ondersteunende dokumente en die ondertekende geskrewe onderneming waarin persone wat in 'n fidusiêre optree hoedanigheid onderneem om aan die voorwaardes van artikel 30 van die wet op organisasies sonder winsoogmerk 1997 te voldoen	O O O O O O O F F O C O O O O F O O O O O O O O O O O O O O O O F O C O O O O O O O O O O O O O O O O C	organisasies wat tans nie formeel van inkomstebelasting nie 'n ingevulde aansoekvorm indien saam met die nodige ondersteunende dokumente en die ondertekende onderneem geskrewe onderneming waarin persone vrygestel wat in 'n fidusiêre hoedanigheid optree om aan die voorwaardes is van artikel 30 van die wet op organisasies sonder winsoogmerk kan 1997 te voldoen	O O O O O O O O O O O C O O O O O O O O O F O O O O F O O O O O C O O O O F O O O O O O O O O O F O O C
68	Organisasies wat gestig is met die hoofdoelstelling om stipendiums , studiebeurse en ander toekennings vir studie , navorsing en onderrig te verskaf , moet naas al die ondersteunende dokumente wat hierbo genoem is ook 'n EI 3 Geskrewe Onderneming invul en indien .	organisasies wat gestig is met die hoofdoelstelling om stipendiums studiebeurse en ander toekennings vir studie navorsing en onderrig te verskaf moet naas al die ondersteunende dokumente wat hierbo genoem is ook 'n ei 3 geskrewe onderneming invul en indien	organisasies wat gestig is met die hoofdoelstelling om stipendiums studiebeurse en ander toekennings vir studie navorsing en onderrig te verskaf moet naas al die ondersteunende dokumente wat hierbo genoem is ook 'n ei 3 geskrewe onderneming invul en indien	O O F F O O O O O O O O O O O O O O O C C O O O O O O O F F O O O O O O C O C	organisasies wat is met die hoofdoelstelling is om stipendiums studiebeurse gestig en ander toekennings vir invul studie navorsing en onderrig te verskaf moet naas al die ondersteunende dokumente wat hierbo ook 'n genoem ei 3 geskrewe onderneming en indien	O O C O O O F O O O F O O O O F O O O O O C C O O O O O O O O O F O O O O O C
69	Openbare en onafhanklike ( privaat ) skole , hoëronderwysinstellings , instellings vir volwassene- basiese onderwys en opleiding ( VBOO ) en instellings vir verdere onderwys en opleiding ( VOO ) moet 'n kopie van 'n registrasiesertifikaat wat deur die betrokke opvoedkundige owerheid uitgereik is , indien .	openbare en onafhanklike privaat skole hoëronderwysinstellings instellings vir volwassene- basiese onderwys en opleiding vboo en instellings vir verdere onderwys en opleiding voo moet 'n kopie van 'n registrasiesertifikaat wat deur die betrokke opvoedkundige owerheid uitgereik is indien	openbare en onafhanklike privaat skole hoëronderwysinstellings instellings vir volwassene- basiese onderwys en opleiding vboo en instellings vir verdere onderwys en opleiding voo 'n moet kopie van 'n registrasiesertifikaat wat deur die betrokke opvoedkundige uitgereik owerheid is indien	O O O O O O O O O O O O O O O O O O O O O O O F O O O O O O O O O F O C C	openbare en onafhanklike privaat skole hoëronderwysinstellings instellings vir volwassene- basiese onderwys en opleiding vboo is indien en instellings vir verdere onderwys en opleiding voo moet 'n kopie van 'n registrasiesertifikaat wat deur die betrokke opvoedkundige owerheid uitgereik	O O O O O O O O O O O O O O F F O O O O O O O O C O O O O O O O O O O O C
70	Onderhoud is die plig om 'n ander persoon , byvoorbeeld 'n minderjarige , te voorsien van huisvesting , voedsel , klere , onderwys en mediese sorg , of om die middele te verskaf wat nodig is om dié persoon van hierdie noodsaaklikhede te voorsien .	onderhoud is die plig om 'n ander persoon byvoorbeeld 'n minderjarige te voorsien van huisvesting voedsel klere onderwys en mediese sorg of om die middele te verskaf wat nodig is om dié persoon van hierdie noodsaaklikhede te voorsien	onderhoud die is plig om 'n ander persoon byvoorbeeld 'n minderjarige voorsien te van huisvesting voedsel klere onderwys en mediese sorg of om die middele te verskaf wat nodig is om dié persoon van hierdie noodsaaklikhede te voorsien	O O F O O O O O O O O F O O O O O O O O O O O O O O C O O C O O O O O O O C	onderhoud is die plig om 'n ander persoon byvoorbeeld 'n minderjarige te van huisvesting voedsel klere onderwys en mediese sorg of voorsien om die middele te voorsien verskaf wat nodig is om dié persoon van hierdie noodsaaklikhede te	O C O O O O O O O O O O O O O O O O O O O F O O O O F C O O C O O O O O O O
