idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
84	Partridge lijkt echter de vergissing te begaan het woord te veel van de woordkant te benaderen en te weinig aandacht te schenken aan het vermogen van de mens om op grond van eerder aangeboden gevallen van taalgebruik nieuwe nog niet eerder gehoorde gevallen van taalgebruik te produceren en te interpreteren .	partridge lijkt echter de vergissing te begaan het woord te veel van de woordkant te benaderen en te weinig aandacht te schenken aan het vermogen van de mens om op grond van eerder aangeboden gevallen van taalgebruik nieuwe nog niet eerder gehoorde gevallen van taalgebruik te produceren en te interpreteren	O C O O O O C O O O O O O O O C O O O O O C O O O O O O O O O O O C O O O O O O O C O O O O C O O C	partridge lijkt echter de vergissing begaan te benaderen het woord te veel van de woordkant te en te weinig aandacht te schenken aan het vermogen van de mens om aangeboden op grond gehoorde van eerder gevallen van taalgebruik nieuwe produceren nog niet eerder gevallen van taalgebruik te en te interpreteren	O C O O O F O F O O O O O O O O O O O O O C O O O O O O O F O O F O O O O O O F O O O O O O O O O C
85	Creatiever kan het niet .	creatiever kan het niet	O C O O	creatiever kan het niet	O C O O
86	De groep non compos mentis wat tot nincompoop ( een sullige figuur ) werd , vormt hier een fijn voorbeeld van .	de groep non compos mentis wat tot nincompoop een sullige figuur werd vormt hier een fijn voorbeeld van	O O O O O C O O O O O O O O O O O C	de groep non compos mentis wat tot nincompoop een sullige figuur werd hier een fijn voorbeeld vormt van	O O O O O O O O O O O C O O O O F O
87	De Duitse literaire produktie is alleen veel kleiner , nog altijd het gevolg van het uitvallen van een hele generatie in de Hitlertijd .	de duitse literaire produktie is alleen veel kleiner nog altijd het gevolg van het uitvallen van een hele generatie in de hitlertijd	O O O O C O O O O O O O O O C O O O O O O O	de duitse literaire produktie is alleen veel kleiner nog altijd het gevolg van het uitvallen van een hele generatie in de hitlertijd	O O O O C O O O O O O O O O C O O O O O O O
88	""" Met Frankrijk ligt het probleem weer anders ."	met frankrijk ligt het probleem weer anders	O O C O O O O	met ligt frankrijk het probleem weer anders	O F O O O O O
89	Frans is minder goed leesbaar voor de gemiddelde Nederlander - tenzij het om Simenon gaat , die verkoopt hier in het Frans geweldig .	frans is minder goed leesbaar voor de gemiddelde nederlander tenzij het om simenon gaat die verkoopt hier in het frans geweldig	O C O O O O O O O O O O O C O C O O O O O	frans is minder goed leesbaar voor de gemiddelde nederlander tenzij het om simenon gaat die verkoopt hier in het frans geweldig	O C O O O O O O O O O O O C O C O O O O O
90	De toenemende industrialisering en automatisering van het bedrijfsleven , die gepaard gaat met grote diepte-investeringen zullen tot een zodanige schaalvergroting ook van de gevolgen van een werkstaking leiden , dat deze in een toenemend aantal sectoren van het bedrijfsleven nauwelijks meer verantwoord zal zijn .	de toenemende industrialisering en automatisering van het bedrijfsleven die gepaard gaat met grote diepte-investeringen zullen tot een zodanige schaalvergroting ook van de gevolgen van een werkstaking leiden dat deze in een toenemend aantal sectoren van het bedrijfsleven nauwelijks meer verantwoord zal zijn	O C O O O O O O C O O O O O O O O O O O C O O O O C O O O O O O O C C C O C C O O O	de industrialisering zijn en automatisering zal leiden van die gepaard gaat met grote diepte-investeringen het bedrijfsleven tot een zodanige toenemend schaalvergroting ook van de gevolgen van een werkstaking dat deze in toenemende een aantal sectoren van het bedrijfsleven nauwelijks meer verantwoord zullen	O O F O O F F O O C C O O O O O O O O F O O O O O O O O O O O F O O O O O O O O F F
91	Toch zou er meer Frans verkocht kunnen worden als de Franse uitgevers zich meer op de export richtten .	toch zou er meer frans verkocht kunnen worden als de franse uitgevers zich meer op de export richtten	O C O O O C C C O O O O O O O O O C	toch er meer worden frans verkocht zou kunnen als de franse uitgevers zich meer op de export richtten	O O O F O C F F O O O O O O O O O C
92	Ze zijn verouderd , kortzichtig , kijken te weinig over hun grenzen .	ze zijn verouderd kortzichtig kijken te weinig over hun grenzen	O C C O C O O O O O	ze zijn verouderd kortzichtig kijken te weinig over hun grenzen	O C C O C O O O O O
93	Onder het hoofd literatuur en transcendentie is een interessante beschouwing te vinden over Graham Greene en de emancipatie van de katholieke roman .	onder het hoofd literatuur en transcendentie is een interessante beschouwing te vinden over graham greene en de emancipatie van de katholieke roman	O O O O O O C O O O O C O O O O O O O O O O	onder het hoofd literatuur en transcendentie een interessante beschouwing is vinden te over graham greene en de emancipatie van de katholieke roman	O O O O O O O O O F F O O O O O O O O O O O
94	De conclusie is dat voor Greene de uitgesproken katholieke roman alleen een overgangsfase is geweest , van waaruit hij zich heeft weten te emanciperen tot een ethische houding die aan geen enkele confessionaliteit is gebonden .	de conclusie is dat voor greene de uitgesproken katholieke roman alleen een overgangsfase is geweest van waaruit hij zich heeft weten te emanciperen tot een ethische houding die aan geen enkele confessionaliteit is gebonden	O O C O O O O C O O O O O C C O O O O C O O O O O O O O O C C O C C	de conclusie dat voor greene geweest is de katholieke roman alleen is een uitgesproken overgangsfase van waaruit hij zich heeft weten te emanciperen tot een ethische houding die aan geen enkele confessionaliteit is gebonden	O O O O O F F O O O O F O F O O O O O C C O C O O O O O O O O O C C
95	Gezien de kwaliteiten van de bundel is het te betreuren dat juist het eerste opstel , De smalle basis van de Engelse roman , het zwakste en het aanvechtbaarste is .	gezien de kwaliteiten van de bundel is het te betreuren dat juist het eerste opstel de smalle basis van de engelse roman het zwakste en het aanvechtbaarste is	C O O O O O C O O C O O O O O O O O O O O O O O O O O C	de kwaliteiten van de bundel is het te dat juist het eerste opstel de smalle basis van de engelse roman het zwakste en gezien het aanvechtbaarste is betreuren	O O O O O F O O O O O O O O O O O O O O O O O F O O F F
96	Zijn indrukwekkend groot drankgebruik wijst op de noodzaak bij hem zich tegen de wereld en de naar zijn gevoel niet geringe aanstellerij , domheid en verveling daarin te beschermen .	zijn indrukwekkend groot drankgebruik wijst op de noodzaak bij hem zich tegen de wereld en de naar zijn gevoel niet geringe aanstellerij domheid en verveling daarin te beschermen	O O O O C O O O O O O O O O O O O O O O O O O O O O O C	zijn indrukwekkend groot drankgebruik wijst op de noodzaak bij hem zich tegen de wereld en de naar zijn gevoel niet geringe aanstellerij domheid en verveling daarin te beschermen	O O O O C O O O O O O O O O O O O O O O O O O O O O O C
97	Het lukt hem niet helemaal , en daaraan danken we AmisAllingtons sardonische portretten van bezoekers van het landelijke hotelletje , en vooral van een jonge , hoogst moderne geestelijke , die met God allang heeft afgerekend .	het lukt hem niet helemaal en daaraan danken we amisallingtons sardonische portretten van bezoekers van het landelijke hotelletje en vooral van een jonge hoogst moderne geestelijke die met god allang heeft afgerekend	O C O O O O O C O O O O O O O O O O O O O O O O O O O O O O C C	het lukt hem niet helemaal en daaraan we amisallingtons sardonische portretten van bezoekers heeft van het landelijke hotelletje en vooral van een jonge afgerekend hoogst moderne geestelijke danken die met god allang	O C O O O O O O O O O O O F O O O O O O O O O F O O O F O O O O
98	Bij Amis , die zich in de laatste jaren heeft ontwikkeld tot een conservatief man , lijkt dat allerminst zo te zijn .	bij amis die zich in de laatste jaren heeft ontwikkeld tot een conservatief man lijkt dat allerminst zo te zijn	O O O O O O O O C C O O O O C O O O O C	bij amis die zich in de laatste jaren heeft ontwikkeld tot een conservatief man lijkt dat allerminst zo te zijn	O O O O O O O O C C O O O O C O O O O C
99	Ook al bij Marz verscheen van de woelige Oostenrijker Hermann Nitsch , bekend van de Wiener Aktionsgruppe , het boek Orgien Mysteriien Theater ( prijs Dm 35 ) .	ook al bij marz verscheen van de woelige oostenrijker hermann nitsch bekend van de wiener aktionsgruppe het boek orgien mysteriien theater prijs dm 35	O O O O C O O O O O O O O O O O O O O O O O O O	ook al bij marz van de woelige oostenrijker hermann nitsch bekend verscheen van de wiener aktionsgruppe het boek orgien mysteriien theater prijs dm 35	O O O O O O O O O O O F O O O O O O O O O O O O
100	Zijn Abreaktions-Theater heeft Nitsch in zijn vaderland al processen en veroordeling wegens belediging en blasfemie bezorgd .	zijn abreaktions-theater heeft nitsch in zijn vaderland al processen en veroordeling wegens belediging en blasfemie bezorgd	O O C O O O O O O O O O O O O C	zijn abreaktions-theater bezorgd nitsch in zijn vaderland heeft al processen en veroordeling wegens belediging en blasfemie	O O F O O O O F O O O O O O O O
101	Hij liep een shock op en kneusde enkele ribben .	hij liep een shock op en kneusde enkele ribben	O C O O O O C O O	hij liep een shock op en kneusde enkele ribben	O C O O O O C O O
102	Dit rijk geillustreerde boek geeft vele impressies van zijn manier van werken .	dit rijk geillustreerde boek geeft vele impressies van zijn manier van werken	O O C O C O O O O O O C	dit rijk geillustreerde geeft boek vele impressies van zijn manier van werken	O O C F O O O O O O O C
103	Er is intussen ook een Westduitse uitgave van de tweede roman van Christa Wolf , Nachdenken uber Christa T. ( Luchterhand Verlag , Neuwied , prijs Dm 14,80 ) verschenen .	er is intussen ook een westduitse uitgave van de tweede roman van christa wolf nachdenken uber christa t. luchterhand verlag neuwied prijs dm 14,80 verschenen	O C O O O O O O O O O O O O O O O O O O O O O O C	er intussen ook een westduitse uitgave is van de tweede roman van christa wolf nachdenken uber christa t. luchterhand verlag neuwied verschenen prijs dm 14,80	O O O O O O F O O O O O O O O O O O O O O F O O O
104	Met het toepassen van zelfbestuur wordt ook al op de lagere school begonnen .	met het toepassen van zelfbestuur wordt ook al op de lagere school begonnen	O O C O O C O O O O O O C	met het toepassen van zelfbestuur ook wordt al op de lagere school begonnen	O O C O O O F O O O O O C
105	De kinderen leren verkiezingscampagne houden , debatten voeren en de juiste parlementaire procedures toepassen .	de kinderen leren verkiezingscampagne houden debatten voeren en de juiste parlementaire procedures toepassen	O O C O C O C O O O O O C	de kinderen leren verkiezingscampagne houden voeren debatten en de juiste parlementaire procedures toepassen	O O C O C F O O O O O O C
106	In een plaats hier vlakbij werd onlangs een voorstel voor de gemeenteraad gebracht waarbij de jeugd direct moest worden betrokken bij alle aspecten van het stadsbeleid :	in een plaats hier vlakbij werd onlangs een voorstel voor de gemeenteraad gebracht waarbij de jeugd direct moest worden betrokken bij alle aspecten van het stadsbeleid	O O O O O C O O O O O O C O O O O C C C O O O O O O	in een plaats hier vlakbij onlangs een voorstel moest voor de gemeenteraad werd worden waarbij betrokken de jeugd direct gebracht bij alle aspecten van het stadsbeleid	O O O O O O O O F O O O F F O F O O O F O O O O O O
107	Ik kondig dat hierbij aan mede namens de ouders van de jonggeborene , wier grote dankbaarheid en vreugde wij delen .	ik kondig dat hierbij aan mede namens de ouders van de jonggeborene wier grote dankbaarheid en vreugde wij delen	O C O O O O O O O O O O O O O O O O C	ik kondig dat hierbij aan mede namens de ouders van de jonggeborene wier grote dankbaarheid en vreugde wij delen	O C O O O O O O O O O O O O O O O O C
108	De deken van het corps diplomatique , C. Maristany Sanchez , ambassadeur van Cuba , heeft zaterdag naar kasteel Drakensteyn bloemen en een gelukstelegram gezonden .	de deken van het corps diplomatique c. maristany sanchez ambassadeur van cuba heeft zaterdag naar kasteel drakensteyn bloemen en een gelukstelegram gezonden	O O O O O O O O O O O O C O O O O O O O O C	de deken van het corps diplomatique c. maristany sanchez ambassadeur van cuba heeft zaterdag naar kasteel drakensteyn bloemen en een gelukstelegram gezonden	O O O O O O O O O O O O C O O O O O O O O C
109	De Westduitse bondspresident , G. Heinemann , heeft zaterdagmiddag , mede namens het Westduitse volk , een gelukstelegram gezonden aan koningin Juliana .	de westduitse bondspresident g. heinemann heeft zaterdagmiddag mede namens het westduitse volk een gelukstelegram gezonden aan koningin juliana	O O O O O C O O O O O O O O C O O O	de westduitse bondspresident g. heinemann zaterdagmiddag mede namens het westduitse volk gezonden heeft een gelukstelegram aan koningin juliana	O O O O O O O O O O O F F O O O O O
110	Tijdens de opruimingswerkzaamheden reed een Russische personenauto - ook al in een slip - tegen de gekantelde bus .	tijdens de opruimingswerkzaamheden reed een russische personenauto ook al in een slip tegen de gekantelde bus	O O O C O O O O O O O O O O C O	tijdens de opruimingswerkzaamheden reed een russische personenauto ook al in een slip tegen de gekantelde bus	O O O C O O O O O O O O O O C O
111	Hij bracht tevens zijn beste wensen over voor het welzijn van de hele koninklijke familie .	hij bracht tevens zijn beste wensen over voor het welzijn van de hele koninklijke familie	O C O O O O O O O O O O O O O	hij bracht tevens zijn beste wensen over voor het welzijn van de hele koninklijke familie	O C O O O O O O O O O O O O O
112	De werkende jongeren hebben daarop volledig recht , aldus de heer Den Uyl .	de werkende jongeren hebben daarop volledig recht aldus de heer den uyl	O C O C O O O O O O O O	de hebben jongeren werkende daarop volledig recht aldus de heer den uyl	O F O F O O O O O O O O
113	De onderwijsbegroting omvat ditmaal een bedrag van zeven miljard gulden , waarvan zeker drie a vier miljard is bestemd voor de universiteiten en het hoger beroepsonderwijs .	de onderwijsbegroting omvat ditmaal een bedrag van zeven miljard gulden waarvan zeker drie a vier miljard is bestemd voor de universiteiten en het hoger beroepsonderwijs	O O C O O O O O O O O O O O O O C C O O O O O O O	de onderwijsbegroting omvat ditmaal een bedrag van zeven miljard gulden bestemd waarvan zeker drie a vier miljard is voor de universiteiten en het hoger beroepsonderwijs	O O C O O O O O O O F O O O O O O F O O O O O O O
