idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
64	Hún getur þá kannski skerpt á því í næsta andsvari .	hún getur þá kannski skerpt á því í næsta andsvari	O C O O C O O O O O	hún getur þá kannski á skerpt því í næsta andsvari	O C O O O F O O O O
65	Herra forseti . Ég þakka hv. ræðumanni fyrir ræðuna .	herra forseti ég þakka hv. ræðumanni fyrir ræðuna	O O O C O O O O	herra þakka forseti ég hv. ræðumanni fyrir ræðuna	O F O O O O O O
66	Ég verð að viðurkenna að ég er ein af þeim sem hafa tekið barnið sitt með í áfengisbúð eins og hún .	ég verð að viðurkenna að ég er ein af þeim sem hafa tekið barnið sitt með í áfengisbúð eins og hún	O C O C O O C O O O O O O O C C O O O O O	ég verð að að er ég ein viðurkenna af þeim eins og hún sem hafa tekið barnið sitt með í áfengisbúð	O C O O F O O F O O O O O O C C O O O O O
67	Ég vissi það ekki fyrr en núna , þegar ég stóð hér til hliðar í þessari umræðu , að það væri einhver sérstök skömm að því .	ég vissi það ekki fyrr en núna þegar ég stóð hér til hliðar í þessari umræðu að það væri einhver sérstök skömm að því	O C O O O O O O O C O O O O O O O C O O O O O O	ég það ekki fyrr en núna að það væri einhver sérstök skömm að vissi því þegar ég stóð hér til hliðar í þessari umræðu	O O O O O O O O F O O O O F O O O C O O O O O O
68	Ég vil fá að skila henni til baka .	ég vil fá að skila henni til baka	O C C O C O O O	ég vil fá að henni skila til baka	O C C O O F O O
69	Það eru ekki allir sem eiga í erfiðleikum með áfengi , raunar fæstir .	það eru ekki allir sem eiga í erfiðleikum með áfengi raunar fæstir	O C O O O O O C O O O O	það ekki eru allir raunar fæstir sem eiga í erfiðleikum með áfengi	O O F O O O O C O O O O
70	Við verðum að hafa það í huga í allri þessari umræðu og gæta ákveðins meðalhófs þegar við erum að ræða þessi mál .	við verðum að hafa það í huga í allri þessari umræðu og gæta ákveðins meðalhófs þegar við erum að ræða þessi mál	O C O C O O O O O O O O C O O O O C O C O O	við verðum að það í huga í allri þessari umræðu hafa og gæta ákveðins meðalhófs ræða þegar erum við að þessi mál	O C O O O O O O O O F O C O O F O C O O O O
71	Ég vil spyrja hv. þingmann hvað hún sjái fyrir sér varðandi aðbúnað vínsölu í breyttu rekstrarformi .	ég vil spyrja hv. þingmann hvað hún sjái fyrir sér varðandi aðbúnað vínsölu í breyttu rekstrarformi	O C C O O O O C O O C O O O O O	ég spyrja hv. þingmann vil hvað hún sjái fyrir sér aðbúnað vínsölu varðandi í breyttu rekstrarformi	O F O O F O O C O O O O F O O O
72	Er hv. þingmaður sammála mér um að þörf sé á skýrum reglum um aðgengi og sýnileika vörunnar í þeim búðum sem taka mundu við ef ríkið héldi ekki áfram einokun sinni ?	er hv. þingmaður sammála mér um að þörf sé á skýrum reglum um aðgengi og sýnileika vörunnar í þeim búðum sem taka mundu við ef ríkið héldi ekki áfram einokun sinni	C O O O O O O O C O O O O O O O O O O O O C C O O O C O O O O	er hv. þingmaður sammála mér um að þörf sé á skýrum reglum um aðgengi og sýnileika vörunnar í þeim búðum sem taka mundu við ef ríkið ekki áfram héldi einokun sinni	C O O O O O O O C O O O O O O O O O O O O C C O O O O O F O O
73	Virðulegi forseti . Til þess að taka af allan vafa þá vil ég ekki að hv. þingmenn skilji mig þannig að ég sé ekki ánægð með tillöguna .	virðulegi forseti til þess að taka af allan vafa þá vil ég ekki að hv. þingmenn skilji mig þannig að ég sé ekki ánægð með tillöguna	O O O O O C O O O C O O O O O O C O O O O C O O O O	virðulegi forseti til þess þá ég vil ekki að taka af allan vafa að hv. þingmenn mig þannig að ég skilji ekki ánægð með tillöguna sé	O O O O O O F O O C O O O O O O O O O O F O O O O F
74	Ég er það , ég er meðflutningsmaður .	ég er það ég er meðflutningsmaður	O C O O C O	ég er er það ég meðflutningsmaður	O F F O O O
75	En það er gott að eiga þessar samræður við hv. þm. Össur Skarphéðinsson .	en það er gott að eiga þessar samræður við hv. þm. össur skarphéðinsson	O O C O O C O O O O O O O	en það er gott að eiga þessar samræður við hv. þm. össur skarphéðinsson	O O C O O C O O O O O O O
76	Ég er honum alveg sammála um að það er mikilvægt að efla sjálfstæði þingsins .	ég er honum alveg sammála um að það er mikilvægt að efla sjálfstæði þingsins	O C O O O O O O C O O C O O	ég er honum alveg sammála um að er það mikilvægt að sjálfstæði þingsins efla	O C O O O O O F O O O O O F
77	Það er raunverulega þannig að sérstaklega minni hlutinn það hlýtur alltaf að vera þannig , hver svo sem þar er hefur ekki mikið um málið að segja .	það er raunverulega þannig að sérstaklega minni hlutinn það hlýtur alltaf að vera þannig hver svo sem þar er hefur ekki mikið um málið að segja	O C O O O O O O C O O O C O O C O O O O O C O O O C	það er raunverulega þannig að sérstaklega minni hlutinn hefur ekki mikið hlýtur það alltaf að þannig er hver svo sem þar vera um málið að segja	O C O O O O O O C O O F O O O O F O O O O F O O O C
78	Það er ef til vill betur hægt , þrátt fyrir allt tal um mikilvægi samráðs og sátta , þegar þingmenn hafa beinan aðgang að málinu .	það er ef til vill betur hægt þrátt fyrir allt tal um mikilvægi samráðs og sátta þegar þingmenn hafa beinan aðgang að málinu	O C O O C O O O O O O O O O O O O O C O O O O	það er ef til vill betur hægt þrátt fyrir allt tal um mikilvægi samráðs og sátta þegar þingmenn hafa beinan aðgang að málinu	O C O O C O O O O O O O O O O O O O C O O O O
79	Það er ágreiningur um leiðir og það er mikilvægt að við ræðum um þær .	það er ágreiningur um leiðir og það er mikilvægt að við ræðum um þær	O C O O O O O C O O O C O O	það ágreiningur um leiðir er og það mikilvægt er ræðum að við um þær	O O O O F O O O F F O O O O
80	Við gætum orðið ósátt við hvaða leiðir ríkisstjórnin vill fara til að byggja upp Landspítalann .	við gætum orðið ósátt við hvaða leiðir ríkisstjórnin vill fara til að byggja upp landspítalann	O C C O O O O O C C O O C O O	við gætum orðið ósátt við vill hvaða leiðir ríkisstjórnin fara til byggja að upp landspítalann	O C C O O F O O O C O F O O O
81	Ég segi fyrir mig að ég vil að það sé alveg á hreinu að Landspítalinn verði á einhverjum tímapunkti eign þjóðarinnar , að það verði ekki einkaaðilar sem reki hann í stórum stíl .	ég segi fyrir mig að ég vil að það sé alveg á hreinu að landspítalinn verði á einhverjum tímapunkti eign þjóðarinnar að það verði ekki einkaaðilar sem reki hann í stórum stíl	O C O O O O C O O C O O O O O O C O O O O O O C O O O C O O O O	ég segi fyrir mig að ég vil að það alveg sé á hreinu að að landspítalinn á einhverjum tímapunkti eign þjóðarinnar verði það verði ekki einkaaðilar sem hann í stórum stíl reki	O C O O O O C O O O F O O O O O O O O O O F O C O O O O O O O F
82	Ég verð að segja að ég varð svolítið hrædd í þeirri umræðu sem ég átti við hæstv. fjármálaráðherra , þegar ég ræddi þessar leiðir við hann , um að hann væri ef til vill ekki sama sinnis .	ég verð að segja að ég varð svolítið hrædd í þeirri umræðu sem ég átti við hæstv. fjármálaráðherra þegar ég ræddi þessar leiðir við hann um að hann væri ef til vill ekki sama sinnis	O C O C O O C O O O O O O O O C O O O O O C O O O O O C O O O O O O C	ég verð segja að að varð ég svolítið hrædd í þeirri umræðu um væri að hann ekki sama sinnis sem ég átti við hæstv. fjármálaráðherra þegar ég ræddi þessar leiðir við hann vill ef til	O C F O O F O O O O O O O F O O O O O O O C O O O O O C O O O O F O O
83	Þá hugsaði ég : Jæja , það er kannski betra ég veit ekki hvort ég á að segja þetta að láta kyrrt liggja .	þá hugsaði ég jæja það er kannski betra ég veit ekki hvort ég á að segja þetta að láta kyrrt liggja	O C O O O C O O O C O O O C O C O O C O C	þá hugsaði ég jæja það veit kannski er betra ég ekki hvort ég á að segja þetta að láta liggja kyrrt	O C O O O F O F O O O O O C O C O O C F O
84	Það er vissulega mikilvægast í þessu stóra máli að fólk Forseti hringir . komist að samkomulagi og þetta sé gert í sátt .	það er vissulega mikilvægast í þessu stóra máli að fólk forseti hringir komist að samkomulagi og þetta sé gert í sátt	O C O O O O O O O O C O O O C O O C C O O	það er vissulega mikilvægast í þessu stóra máli komist að fólk að samkomulagi forseti hringir og þetta gert sé í sátt	O C O O O O O O F O O O O O C O O F F O O
85	Frú forseti . Ég verð að vera ósammála hv. þm. Össuri Skarphéðinssyni um að nefndin hafi ekki afstöðu , hún hefur það einmitt og skýrir hana ágætlega .	frú forseti ég verð að vera ósammála hv. þm. össuri skarphéðinssyni um að nefndin hafi ekki afstöðu hún hefur það einmitt og skýrir hana ágætlega	O O O C O C O O O O O O O O C O O O C O O O C O O	frú forseti ég verð að vera ósammála hv. þm. össuri skarphéðinssyni um að nefndin hafi ekki afstöðu hún það hefur einmitt og hana ágætlega skýrir	O O O C O C O O O O O O O O C O O O O F O O O O F
86	Afstaðan er að okkur vantar meiri upplýsingar .	afstaðan er að okkur vantar meiri upplýsingar	O C O O C O O	afstaðan er að okkur meiri upplýsingar vantar	O C O O O O F
87	Afstaðan hefði alveg getað orðið sú hjá einhverjum að hætta bara algerlega en það er öll atvinnuveganefnd sem skrifar undir þetta álit og vill að hæstv. ráðherra vinni áfram með málið .	afstaðan hefði alveg getað orðið sú hjá einhverjum að hætta bara algerlega en það er öll atvinnuveganefnd sem skrifar undir þetta álit og vill að hæstv. ráðherra vinni áfram með málið	O C O C O O O O O C O O C O C O O O C O O O O C O O O C O O O	afstaðan getað alveg sú hjá einhverjum en það öll atvinnuveganefnd hefði er orðið að hætta bara algerlega sem skrifar undir þetta álit og vill að hæstv. ráðherra áfram með málið vinni	O F O O O O O O O O F F C O C O O O C O O O O C O O O O O O F
88	Það er góð afstaða finnst mér og það er vel af sér vikið .	það er góð afstaða finnst mér og það er vel af sér vikið	O C O O O O C C O O O O C	það góð afstaða er og það er finnst mér vel af sér vikið	O O O F O O F C O O O O C
89	Ég er mjög ánægð með vinnu nefndarinnar í þessu máli og við skrifum öll undir og færum ráðherra skýr skilaboð til að vinna áfram með málið þannig að við getum stuðst við betri upplýsingar svo ríkja megi sátt um þá niðurstöðu sem verður í framhaldinu .	ég er mjög ánægð með vinnu nefndarinnar í þessu máli og við skrifum öll undir og færum ráðherra skýr skilaboð til að vinna áfram með málið þannig að við getum stuðst við betri upplýsingar svo ríkja megi sátt um þá niðurstöðu sem verður í framhaldinu	O C O O O O O O O O O O C O O O C O O O O O C O O O O O O C C O O O O C C O O O O O C O O	ég mjög ánægð með vinnu nefndarinnar í þessu máli er og við skrifum öll undir og færum ráðherra skýr skilaboð til að áfram með málið þannig vinna að getum stuðst við við betri upplýsingar svo ríkja megi sátt um þá niðurstöðu verður sem í framhaldinu	O O O O O O O O O F O O C O O O C O O O O O O O O O F O F F O O O O O C C O O O O F O O O
90	Herra forseti . Ég þakka svarið .	herra forseti ég þakka svarið	O O O C O	herra forseti ég þakka svarið	O O O C O
91	Við erum þá alveg sammála , hv. þingmaður og ég .	við erum þá alveg sammála hv. þingmaður og ég	O C O O O O O O O	við erum þá alveg sammála hv. þingmaður og ég	O C O O O O O O O
92	Við eigum það líka sammerkt að vera meðflutningsmenn á þessu máli .	við eigum það líka sammerkt að vera meðflutningsmenn á þessu máli	O C O O O O C O O O O	við það líka sammerkt vera að meðflutningsmenn eigum á þessu máli	O O O O F O O F O O O
93	Ég verð að segja að í mínum huga er það mjög skýrt að sé þetta fært í annað form verða að vera mjög skýrar reglur um hvernig aðgengi er háttað , hvernig útstillingu í búðum er háttað .	ég verð að segja að í mínum huga er það mjög skýrt að sé þetta fært í annað form verða að vera mjög skýrar reglur um hvernig aðgengi er háttað hvernig útstillingu í búðum er háttað	O C O C O O O O C O O O O C O C O O O C O C O O O O O O C C O O O O C C	ég verð er að að í mínum huga það mjög skýrt segja að verða að vera mjög skýrar reglur þetta fært sé í annað form um hvernig aðgengi er háttað er hvernig útstillingu háttað í búðum	O C F O O O O O O O O F O C O C O O O O F F O O O O O O C C F O O F O O
94	Það er nokkuð sem þarf að ræða og finna út úr .	það er nokkuð sem þarf að ræða og finna út úr	O C O O C O C O C O O	það er nokkuð sem þarf ræða að og finna út úr	O C O O C F O O C O O
95	Mergur málsins er sá að mér finnst fjarstæðukennt að það þurfi endilega að vera ríkið sem selji þessa vöru frekar en einhverja aðra .	mergur málsins er sá að mér finnst fjarstæðukennt að það þurfi endilega að vera ríkið sem selji þessa vöru frekar en einhverja aðra	O O C O O O C O O O C O O C O O C O O O O O O	mergur málsins er sá að mér finnst fjarstæðukennt vera að það endilega þurfi að ríkið sem þessa vöru frekar en einhverja aðra selji	O O C O O O C O F O O O F O O O O O O O O O F
