idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
48	Við verðum að vakna og vera í takt við það , láta lögin vera í takt við þann veruleika sem við búum við .	við verðum að vakna og vera í takt við það láta lögin vera í takt við þann veruleika sem við búum við	við verðum að vera vakna og í takt við það láta lögin vera í takt við þann veruleika sem við við búum	O C O F F O O O O O C O C O O O O O O O O F	við að vakna og vera í láta takt við það lögin vera í takt við þann veruleika verðum sem við við búum	O O C O C O F O O O O C O O O O O F O O O F
49	Hv. þingmaður talaði um vitundarvakninguna og þá miklu samvinnu sem stjórnvöld fóru í á síðasta kjörtímabili .	hv. þingmaður talaði um vitundarvakninguna og þá miklu samvinnu sem stjórnvöld fóru í á síðasta kjörtímabili	hv. talaði þingmaður um vitundarvakninguna og þá miklu samvinnu sem stjórnvöld fóru í á síðasta kjörtímabili	O F O O O O O O O O O C O O O O	hv. þingmaður talaði um vitundarvakninguna og þá miklu samvinnu sem stjórnvöld í á fóru síðasta kjörtímabili	O O C O O O O O O O O O O F O O
50	Stjórnvöld á þeim tíma eiga mikið hrós skilið fyrir að hafa farið fram með vitundarvakningu varðandi kynferðisbrot , einkum brot er snúa að börnum .	stjórnvöld á þeim tíma eiga mikið hrós skilið fyrir að hafa farið fram með vitundarvakningu varðandi kynferðisbrot einkum brot er snúa að börnum	stjórnvöld á þeim tíma eiga mikið hrós fyrir skilið hafa að farið fram með vitundarvakningu varðandi kynferðisbrot einkum brot er að snúa börnum	O O O O C O O O F F O C O O O C O O O O O F O	stjórnvöld hafa á þeim tíma mikið hrós fyrir að farið fram með vitundarvakningu varðandi kynferðisbrot einkum brot eiga er snúa að börnum skilið	O F O O O O O O O C O O O C O O O F O C O O F
51	Þau gerðu það í miklu samstarfi við ýmis félagasamtök og hagsmunaaðila .	þau gerðu það í miklu samstarfi við ýmis félagasamtök og hagsmunaaðila	gerðu þau það í miklu samstarfi við ýmis félagasamtök og hagsmunaaðila	F O O O O O O O O O O	þau gerðu það í miklu samstarfi við ýmis félagasamtök og hagsmunaaðila	O C O O O O O O O O O
52	Það er auðvitað þyngra en tárum taki að sjá þá vinnu verða að engu þrátt fyrir fyrirheit þingmanna úr öllum flokkum í kjölfar druslugöngunnar í sumar .	það er auðvitað þyngra en tárum taki að sjá þá vinnu verða að engu þrátt fyrir fyrirheit þingmanna úr öllum flokkum í kjölfar druslugöngunnar í sumar	það er auðvitað þyngra en tárum taki að þá sjá verða vinnu að engu þrátt fyrir fyrirheit þingmanna úr öllum flokkum í kjölfar druslugöngunnar í sumar	O C O O O O C O O F F O O O O O O O O O O O O O O O	það verða auðvitað þyngra en er tárum taki að sjá þá vinnu að engu þrátt fyrir fyrirheit þingmanna úr öllum flokkum í kjölfar druslugöngunnar í sumar	O F O O O F O C O C O O O O O O O O O O O O O O O O
53	Þá vildi enginn skera neitt niður .	þá vildi enginn skera neitt niður	þá vildi enginn skera neitt niður	O C O C O O	skera þá vildi enginn neitt niður	F O C O O O
54	Þá vildu allir bæta í , þá vildu allir halda áfram sama flotta starfinu og gera betur .	þá vildu allir bæta í þá vildu allir halda áfram sama flotta starfinu og gera betur	þá bæta vildu allir í þá vildu allir halda áfram sama flotta starfinu og betur gera	O F F O O O C O C O O O O O O F	þá vildu allir í bæta þá allir áfram vildu sama flotta halda starfinu og gera betur	O C O O F O O O F O O F O O C O
55	En það er nú aldeilis ekki að sjá í þessu fjárlagafrumvarpi og það er skömm að því .	en það er nú aldeilis ekki að sjá í þessu fjárlagafrumvarpi og það er skömm að því	en er það nú aldeilis ekki að sjá í þessu fjárlagafrumvarpi og það er skömm að því	O F O O O O O C O O O O O C O O O	en það er nú aldeilis ekki að í þessu fjárlagafrumvarpi og er það skömm að sjá því	O O C O O O O O O O O F O O O F O
56	Virðulegi forseti . Við gætum kannski aflað meiri tekna .	virðulegi forseti við gætum kannski aflað meiri tekna	virðulegi forseti við aflað gætum kannski meiri tekna	O O O F F O O O	virðulegi forseti við kannski gætum aflað meiri tekna	O O O O F C O O
57	Ég veit ekki hvort þess þarf , ég held að það þurfi bara að forgangsraða öðruvísi .	ég veit ekki hvort þess þarf ég held að það þurfi bara að forgangsraða öðruvísi	ég veit ekki hvort þess þarf ég að held þurfi það bara að forgangsraða öðruvísi	O C O O O C O O F F O O O C O	ég veit ekki hvort þess ég þarf held að það bara að forgangsraða þurfi öðruvísi	O C O O O O F C O O O O C F O
58	Mér verður tíðrætt um þessa 80 milljarða sem fara í skuldaniðurfellingu .	mér verður tíðrætt um þessa 80 milljarða sem fara í skuldaniðurfellingu	mér verður tíðrætt um þessa 80 milljarða sem í fara skuldaniðurfellingu	O C O O O O O O O F O	mér tíðrætt um þessa 80 milljarða sem fara í verður skuldaniðurfellingu	O O O O O O O C O F O
59	Ég hefði gjarnan viljað sjá þá fara í innviði og í lækkun skulda .	ég hefði gjarnan viljað sjá þá fara í innviði og í lækkun skulda	hefði ég gjarnan viljað sjá þá í fara innviði og í lækkun skulda	F O O C C O O F O O O O O	ég gjarnan sjá þá fara viljað í innviði og í lækkun hefði skulda	O O C O C F O O O O O F O
60	Ég hefði gjarnan viljað sjá vaxtakostnaðinn lækka hjá ríkinu .	ég hefði gjarnan viljað sjá vaxtakostnaðinn lækka hjá ríkinu	hefði ég gjarnan viljað sjá vaxtakostnaðinn hjá lækka ríkinu	F O O C C O O F O	ég lækka hefði gjarnan viljað vaxtakostnaðinn hjá ríkinu sjá	O F C O C O O O F
61	Ég held að það séu ýmsar aðrar leiðir til að setja hlutina fram svo að þeir séu réttlátari og betur til þess fallnir að þjónusta alla og að mismuna ekki fólki eftir því hvort það á peninga eða ekki .	ég held að það séu ýmsar aðrar leiðir til að setja hlutina fram svo að þeir séu réttlátari og betur til þess fallnir að þjónusta alla og að mismuna ekki fólki eftir því hvort það á peninga eða ekki	held ég að það séu ýmsar aðrar leiðir til að setja hlutina fram svo að þeir réttlátari séu og betur til fallnir þess að þjónusta alla og að mismuna ekki fólki eftir því hvort það peninga á eða ekki	F O O O C O O O O O C O O O O O O F O O O F O O C O O O C O O O O O O O F O O	ég held að það ýmsar aðrar leiðir til að mismuna setja hlutina fram á svo að fallnir þeir séu réttlátari og betur til séu þess að þjónusta alla og að ekki fólki eftir því hvort það peninga eða ekki	O C O O O O O O O F C O O F O O F O C O O O O F O O C O O O O O O O O O O O O
62	Það er vegur sem við virðumst vera farin að rata , sem er mjög óhugnanlegt , að við séum komin á þann stað .	það er vegur sem við virðumst vera farin að rata sem er mjög óhugnanlegt að við séum komin á þann stað	er það vegur sem við virðumst vera rata farin að sem er mjög óhugnanlegt að við séum á komin þann stað	F O O O O C C F F O O C O O O O C O F O O	virðumst það er vegur sem við að rata vera sem mjög óhugnanlegt er að við farin séum komin á þann stað	F O C O O O O C F O O O F O O F C C O O O
63	Ég er svo kvöldsvæf , ég held að ég sé orðin þreytt , ég man ekki hver seinni hluti spurningar hv. þingmanns var .	ég er svo kvöldsvæf ég held að ég sé orðin þreytt ég man ekki hver seinni hluti spurningar hv. þingmanns var	er ég svo kvöldsvæf ég held að ég sé þreytt orðin man ég ekki hver seinni hluti spurningar hv. þingmanns var	F O O O O C O O C O F F O O O O O O O O C	ég svo kvöldsvæf ég að ég sé þreytt ég man ekki hver seinni hluti spurningar hv. held þingmanns er orðin var	O O O O O O C O O C O O O O O O F O F F C
64	Hún getur þá kannski skerpt á því í næsta andsvari .	hún getur þá kannski skerpt á því í næsta andsvari	hún getur þá kannski á skerpt því í næsta andsvari	O C O O O F O O O O	hún getur þá kannski á skerpt því í næsta andsvari	O C O O O F O O O O
65	Herra forseti . Ég þakka hv. ræðumanni fyrir ræðuna .	herra forseti ég þakka hv. ræðumanni fyrir ræðuna	herra forseti þakka ég hv. ræðumanni fyrir ræðuna	O O F O O O O O	herra forseti ég þakka hv. ræðumanni fyrir ræðuna	O O O C O O O O
66	Ég verð að viðurkenna að ég er ein af þeim sem hafa tekið barnið sitt með í áfengisbúð eins og hún .	ég verð að viðurkenna að ég er ein af þeim sem hafa tekið barnið sitt með í áfengisbúð eins og hún	ég verð að viðurkenna að ég ein er af þeim hafa sem tekið barnið sitt með í áfengisbúð eins og hún	O C O C O O O F O O F O C O O O O O O O O	ég verð að viðurkenna að ég tekið ein af þeim sem barnið sitt með í áfengisbúð hafa eins og er hún	O C O C O O F O O O O O O O O O F O O F O
67	Ég vissi það ekki fyrr en núna , þegar ég stóð hér til hliðar í þessari umræðu , að það væri einhver sérstök skömm að því .	ég vissi það ekki fyrr en núna þegar ég stóð hér til hliðar í þessari umræðu að það væri einhver sérstök skömm að því	ég vissi það ekki fyrr en núna þegar ég hér stóð til hliðar í þessari umræðu að væri það einhver sérstök skömm að því	O C O O O O O O O O F O O O O O O F O O O O O O	ég stóð vissi það ekki fyrr en núna þegar ég hér til hliðar í þessari umræðu væri að það einhver sérstök skömm að því	O F C O O O O O O O O O O O O O F O O O O O O O
68	Ég vil fá að skila henni til baka .	ég vil fá að skila henni til baka	ég vil fá að henni skila til baka	O C C O O F O O	ég vil að skila henni fá til baka	O C O C O F O O
69	Það eru ekki allir sem eiga í erfiðleikum með áfengi , raunar fæstir .	það eru ekki allir sem eiga í erfiðleikum með áfengi raunar fæstir	eru það ekki allir sem eiga í erfiðleikum með áfengi raunar fæstir	F O O O O C O O O O O O	það ekki eru allir sem eiga í erfiðleikum með áfengi raunar fæstir	O O F O O C O O O O O O
70	Við verðum að hafa það í huga í allri þessari umræðu og gæta ákveðins meðalhófs þegar við erum að ræða þessi mál .	við verðum að hafa það í huga í allri þessari umræðu og gæta ákveðins meðalhófs þegar við erum að ræða þessi mál	við verðum að það hafa í huga í allri þessari umræðu gæta og ákveðins meðalhófs þegar við erum að ræða þessi mál	O C O O F O O O O O O F O O O O O C O C O O	við verðum að það hafa í huga í allri þessari erum umræðu og gæta ákveðins meðalhófs þegar við að ræða þessi mál	O C O O F O O O O O F O O C O O O O O C O O
71	Ég vil spyrja hv. þingmann hvað hún sjái fyrir sér varðandi aðbúnað vínsölu í breyttu rekstrarformi .	ég vil spyrja hv. þingmann hvað hún sjái fyrir sér varðandi aðbúnað vínsölu í breyttu rekstrarformi	ég vil spyrja hv. þingmann hvað hún sjái fyrir sér varðandi aðbúnað vínsölu í breyttu rekstrarformi	O F F O O O O C O O C O O O O O	ég sjái vil spyrja hv. þingmann hvað hún fyrir sér varðandi aðbúnað vínsölu í breyttu rekstrarformi	O F F C O O O O O O C O O O O O
72	Er hv. þingmaður sammála mér um að þörf sé á skýrum reglum um aðgengi og sýnileika vörunnar í þeim búðum sem taka mundu við ef ríkið héldi ekki áfram einokun sinni ?	er hv. þingmaður sammála mér um að þörf sé á skýrum reglum um aðgengi og sýnileika vörunnar í þeim búðum sem taka mundu við ef ríkið héldi ekki áfram einokun sinni	hv. er þingmaður sammála mér um að sé þörf á skýrum reglum um aðgengi og sýnileika vörunnar í þeim búðum sem taka mundu við ef ríkið ekki héldi áfram einokun sinni	O F O O O O O F O O O O O O O O O O O O O C C O O O O F O O O	hv. héldi þingmaður sammála mér um að þörf á skýrum reglum um aðgengi er og sýnileika vörunnar í þeim búðum sem taka mundu við ef ríkið ekki áfram einokun sinni sé	O F O O O O O O O O O O O F O O O O O O O C C O O O O O O O F
73	Virðulegi forseti . Til þess að taka af allan vafa þá vil ég ekki að hv. þingmenn skilji mig þannig að ég sé ekki ánægð með tillöguna .	virðulegi forseti til þess að taka af allan vafa þá vil ég ekki að hv. þingmenn skilji mig þannig að ég sé ekki ánægð með tillöguna	virðulegi forseti til þess taka að af allan vafa þá vil ég ekki að hv. þingmenn skilji mig þannig að ég ekki sé ánægð með tillöguna	O O O O F O O O O O C O O O O O C O O O O O F O O O	virðulegi forseti til skilji þess að taka af allan vafa þá vil ég ekki sé að hv. þingmenn mig þannig að ég ekki ánægð með tillöguna	O O O F O O C O O O O C O O F O O O O O O O O O O O
74	Ég er það , ég er meðflutningsmaður .	ég er það ég er meðflutningsmaður	er ég það ég er meðflutningsmaður	F O O O C O	ég er er það ég meðflutningsmaður	O F C O O O
75	En það er gott að eiga þessar samræður við hv. þm. Össur Skarphéðinsson .	en það er gott að eiga þessar samræður við hv. þm. össur skarphéðinsson	en það er gott að þessar eiga samræður við hv. þm. össur skarphéðinsson	O O C O O O F O O O O O O	en það gott að eiga þessar er samræður við hv. þm. össur skarphéðinsson	O O O O C O F O O O O O O
